"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"232","2.431335","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2152, FN=0, Flags=.p....F.C"
"238","2.514530","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2153, FN=0, Flags=.p....F.C"
"246","2.619995","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2154, FN=0, Flags=.p....F.C"
"254","2.733627","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2155, FN=0, Flags=.p....F.C"
"263","2.851041","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2156, FN=0, Flags=.p....F.C"
"269","2.924972","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2157, FN=0, Flags=.p....F.C"
"281","3.033181","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2158, FN=0, Flags=.p....F.C"
"285","3.079470","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=2159, FN=0, Flags=.p....F.C"
"291","3.129570","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-31 dBm","-101 dBm","70 dB","144.444","QoS Data, SN=2160, FN=0, Flags=.p....F.C"
"302","3.233110","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=2161, FN=0, Flags=.p....F.C"
"306","3.276314","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2162, FN=0, Flags=.p....F.C"
"315","3.336922","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2163, FN=0, Flags=.p....F.C"
"330","3.443076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-30 dBm","-101 dBm","71 dB","144.444","QoS Data, SN=2164, FN=0, Flags=.p....F.C"
"354","3.546360","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=2165, FN=0, Flags=.p....F.C"
"365","3.646245","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-31 dBm","-101 dBm","70 dB","144.444","QoS Data, SN=2166, FN=0, Flags=.p....F.C"
"372","3.750057","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=2167, FN=0, Flags=.p....F.C"
"379","3.864606","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-31 dBm","-101 dBm","70 dB","144.444","QoS Data, SN=2168, FN=0, Flags=.p....F.C"
"387","3.959344","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=2169, FN=0, Flags=.p....F.C"
"398","4.058833","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=2170, FN=0, Flags=.p....F.C"
"407","4.162189","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2171, FN=0, Flags=.p....F.C"
"415","4.262670","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2172, FN=0, Flags=.p....F.C"
"422","4.364930","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2173, FN=0, Flags=.p....F.C"
"428","4.470333","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2174, FN=0, Flags=.p....F.C"
"435","4.498469","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-101 dBm","65 dB","86.6667","QoS Data, SN=2175, FN=0, Flags=.p..R.F.C"
"446","4.574504","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=2176, FN=0, Flags=.p....F.C"
"452","4.678934","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2177, FN=0, Flags=.p....F.C"
"459","4.780276","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2178, FN=0, Flags=.p....F.C"
"470","4.885455","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=2179, FN=0, Flags=.p....F.C"
"478","4.990835","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2180, FN=0, Flags=.p....F.C"
"488","5.089076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2181, FN=0, Flags=.p....F.C"
"503","5.190908","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=2182, FN=0, Flags=.p....F.C"
"515","5.249199","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=2183, FN=0, Flags=.p....F.C"
"522","5.279461","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=3168, FN=0, Flags=.p....F.C"
"530","5.292373","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","130","QoS Data, SN=2184, FN=0, Flags=.p....F.C"
"535","5.308315","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-101 dBm","67 dB","130","QoS Data, SN=3169, FN=0, Flags=.p....F.C"
"545","5.395073","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","130","QoS Data, SN=2185, FN=0, Flags=.p....F.C"
"558","5.499805","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=2186, FN=0, Flags=.p....F.C"
"565","5.600458","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=2187, FN=0, Flags=.p....F.C"
"572","5.703608","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2188, FN=0, Flags=.p....F.C"
"582","5.804980","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","78","QoS Data, SN=2189, FN=0, Flags=.p..R.F.C"
"589","5.909230","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=2190, FN=0, Flags=.p....F.C"
"603","6.009349","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=2191, FN=0, Flags=.p....F.C"
"608","6.055050","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2192, FN=0, Flags=.p....F.C"
"613","6.109864","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2193, FN=0, Flags=.p....F.C"
"623","6.215537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2194, FN=0, Flags=.p....F.C"
"634","6.322133","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=2195, FN=0, Flags=.p....F.C"
"640","6.429870","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2196, FN=0, Flags=.p....F.C"
"647","6.526759","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2197, FN=0, Flags=.p....F.C"
"657","6.637005","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2198, FN=0, Flags=.p....F.C"
"666","6.731817","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2199, FN=0, Flags=.p....F.C"
"673","6.830899","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2200, FN=0, Flags=.p....F.C"
"682","6.938264","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2201, FN=0, Flags=.p....F.C"
"704","7.060155","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","43.3333","QoS Data, SN=2202, FN=0, Flags=.p....F.C"
"709","7.143506","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2203, FN=0, Flags=.p....F.C"
"734","7.302559","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2204, FN=0, Flags=.p....F.C"
"746","7.351546","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2205, FN=0, Flags=.p....F.C"
"782","7.521810","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2207, FN=0, Flags=.p....F.C"
"792","7.547830","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2208, FN=0, Flags=.p....F.C"
"809","7.627211","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","190","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2211, FN=0, Flags=.p....F.C"
"826","7.675115","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","760","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2215, FN=0, Flags=.p....F.C"
"838","7.750258","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=2216, FN=0, Flags=.p....F.C"
"847","7.819386","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=2217, FN=0, Flags=.p....F.C"
"853","7.853337","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","130","QoS Data, SN=2218, FN=0, Flags=.p....F.C"
"864","7.953936","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2219, FN=0, Flags=.p....F.C"
"869","8.000738","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1182","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2220, FN=0, Flags=.p....F.C"
"882","8.134440","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=2221, FN=0, Flags=.p....F.C"
"890","8.205961","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2222, FN=0, Flags=.p....F.C"
"898","8.288870","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2223, FN=0, Flags=.p....F.C"
"904","8.307876","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=2225, FN=0, Flags=.p....F.C"
"917","8.436678","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2226, FN=0, Flags=.p....F.C"
"924","8.508735","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2227, FN=0, Flags=.p....F.C"
"932","8.616299","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=2228, FN=0, Flags=.p....F.C"
"942","8.735550","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-30 dBm","-101 dBm","71 dB","144.444","QoS Data, SN=2229, FN=0, Flags=.p....F.C"
"950","8.809152","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2230, FN=0, Flags=.p....F.C"
"956","8.827351","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=2231, FN=0, Flags=.p....F.C"
"964","8.922621","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2232, FN=0, Flags=.p....F.C"
"971","8.966085","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","179","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2233, FN=0, Flags=.p..R.F.C"
"984","9.035313","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","130","QoS Data, SN=2234, FN=0, Flags=.p....F.C"
"987","9.046559","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","201","-30 dBm","-98 dBm","68 dB","130","QoS Data, SN=2235, FN=0, Flags=.p....F.C"
"993","9.102420","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","173","-33 dBm","-98 dBm","65 dB","130","QoS Data, SN=2236, FN=0, Flags=.p....F.C"
"997","9.131349","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","130","QoS Data, SN=2237, FN=0, Flags=.p....F.C"
"1001","9.178880","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-98 dBm","64 dB","130","QoS Data, SN=2238, FN=0, Flags=.p....F.C"
"1003","9.184214","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-98 dBm","64 dB","130","QoS Data, SN=2239, FN=0, Flags=.p....F.C"
"1016","9.238602","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","130","QoS Data, SN=2240, FN=0, Flags=.p....F.C"
"1041","9.349948","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","130","QoS Data, SN=2241, FN=0, Flags=.p....F.C"
"1057","9.455745","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","130","QoS Data, SN=2242, FN=0, Flags=.p....F.C"
"1077","9.550912","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","130","QoS Data, SN=2243, FN=0, Flags=.p....F.C"
"1085","9.647301","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2244, FN=0, Flags=.p....F.C"
"1094","9.778385","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2245, FN=0, Flags=.p....F.C"
"1102","9.851371","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-30 dBm","-98 dBm","68 dB","144.444","QoS Data, SN=2246, FN=0, Flags=.p....F.C"
"1113","9.957424","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2247, FN=0, Flags=.p....F.C"
"1123","10.075166","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2248, FN=0, Flags=.p....F.C"
"1130","10.159414","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","276","-30 dBm","-98 dBm","68 dB","144.444","QoS Data, SN=2249, FN=0, Flags=.p....F.C"
"1136","10.161615","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-30 dBm","-98 dBm","68 dB","144.444","QoS Data, SN=2250, FN=0, Flags=.p....F.C"
"1138","10.197915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","174","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2251, FN=0, Flags=.p....F.C"
"1145","10.273320","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2252, FN=0, Flags=.p....F.C"
"1159","10.375876","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2253, FN=0, Flags=.p....F.C"
"1167","10.470358","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2254, FN=0, Flags=.p....F.C"
"1191","10.587535","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2255, FN=0, Flags=.p....F.C"
"1203","10.674119","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2256, FN=0, Flags=.p....F.C"
"1216","10.775029","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2257, FN=0, Flags=.p....F.C"
"1229","10.879309","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2258, FN=0, Flags=.p....F.C"
"1234","10.906647","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2260, FN=0, Flags=.p....F.C"
"1271","11.014826","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","86.6667","QoS Data, SN=2263, FN=0, Flags=.p..R.F.C"
"1273","11.019034","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2264, FN=0, Flags=.p....F.C"
"1279","11.078704","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2265, FN=0, Flags=.p....F.C"
"1290","11.178283","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2266, FN=0, Flags=.p....F.C"
"1292","11.179153","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-98 dBm","65 dB","144.444","QoS Data, SN=2266, FN=0, Flags=.p..R.F.C"
"1299","11.285373","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-31 dBm","-98 dBm","67 dB","144.444","QoS Data, SN=2267, FN=0, Flags=.p....F.C"
"1306","11.388007","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","215","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2434, FN=0, Flags=.p....F.C"
"1308","11.388231","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","144.444","QoS Data, SN=2268, FN=0, Flags=.p....F.C"
"1316","11.484589","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","144.444","QoS Data, SN=2269, FN=0, Flags=.p....F.C"
"1327","11.592846","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-98 dBm","62 dB","144.444","QoS Data, SN=2270, FN=0, Flags=.p....F.C"
"1333","11.689594","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","144.444","QoS Data, SN=2271, FN=0, Flags=.p....F.C"
"1346","11.796847","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2272, FN=0, Flags=.p....F.C"
"1354","11.893216","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","144.444","QoS Data, SN=2273, FN=0, Flags=.p....F.C"
"1365","12.004414","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-98 dBm","62 dB","144.444","QoS Data, SN=2274, FN=0, Flags=.p....F.C"
"1376","12.107198","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","130","QoS Data, SN=2275, FN=0, Flags=.p....F.C"
"1378","12.109186","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","130","QoS Data, SN=2275, FN=0, Flags=.p..R.F.C"
"1398","12.211875","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-98 dBm","59 dB","130","QoS Data, SN=2276, FN=0, Flags=.p....F.C"
"1407","12.308646","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","130","QoS Data, SN=2277, FN=0, Flags=.p....F.C"
"1416","12.411273","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-98 dBm","64 dB","130","QoS Data, SN=2278, FN=0, Flags=.p....F.C"
"1424","12.511654","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","130","QoS Data, SN=2279, FN=0, Flags=.p....F.C"
"1433","12.616033","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","130","QoS Data, SN=2280, FN=0, Flags=.p....F.C"
"1439","12.711312","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","130","QoS Data, SN=2281, FN=0, Flags=.p....F.C"
