"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"9","0.003956","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","86.6667","QoS Data, SN=3023, FN=0, Flags=.p..R.F.C"
"21","0.104903","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","86.6667","QoS Data, SN=3024, FN=0, Flags=.p..R.F.C"
"32","0.223955","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-89 dBm","56 dB","144.444","QoS Data, SN=3025, FN=0, Flags=.p....F.C"
"41","0.309025","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3026, FN=0, Flags=.p....F.C"
"57","0.411303","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3027, FN=0, Flags=.p....F.C"
"69","0.528446","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3028, FN=0, Flags=.p....F.C"
"79","0.617077","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3029, FN=0, Flags=.p....F.C"
"115","0.732566","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3030, FN=0, Flags=.p....F.C"
"163","0.923806","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3031, FN=0, Flags=.p....F.C"
"167","0.926574","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3032, FN=0, Flags=.p....F.C"
"176","1.027664","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3033, FN=0, Flags=.p....F.C"
"192","1.128817","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3034, FN=0, Flags=.p....F.C"
"206","1.241984","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3035, FN=0, Flags=.p..R.F.C"
"223","1.333858","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3036, FN=0, Flags=.p....F.C"
"235","1.437297","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3037, FN=0, Flags=.p....F.C"
"248","1.538229","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3038, FN=0, Flags=.p..R.F.C"
"255","1.640233","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3039, FN=0, Flags=.p....F.C"
"267","1.751435","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3040, FN=0, Flags=.p....F.C"
"279","1.845307","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","86.6667","QoS Data, SN=3041, FN=0, Flags=.p..R.F.C"
"282","1.873124","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3042, FN=0, Flags=.p....F.C"
"295","1.947342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3043, FN=0, Flags=.p..R.F.C"
"306","2.049586","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3044, FN=0, Flags=.p....F.C"
"317","2.142327","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","190","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3045, FN=0, Flags=.p....F.C"
"322","2.154100","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3046, FN=0, Flags=.p....F.C"
"337","2.261642","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3047, FN=0, Flags=.p....F.C"
"351","2.363795","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3048, FN=0, Flags=.p....F.C"
"365","2.463478","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3049, FN=0, Flags=.p....F.C"
"377","2.562377","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3050, FN=0, Flags=.p....F.C"
"394","2.667903","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3051, FN=0, Flags=.p....F.C"
