"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"1233","5.933419","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3271, FN=0, Flags=.p....F.C"
"1258","6.019400","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3272, FN=0, Flags=.p....F.C"
"1273","6.122512","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3273, FN=0, Flags=.p....F.C"
"1298","6.245564","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3274, FN=0, Flags=.p....F.C"
"1323","6.357550","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3275, FN=0, Flags=.p....F.C"
"1336","6.423294","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3276, FN=0, Flags=.p....F.C"
"1352","6.531630","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-95 dBm","56 dB","144.444","QoS Data, SN=3277, FN=0, Flags=.p....F.C"
"1378","6.641218","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3278, FN=0, Flags=.p....F.C"
"1393","6.730559","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3279, FN=0, Flags=.p....F.C"
"1412","6.844465","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3280, FN=0, Flags=.p....F.C"
"1426","6.943829","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3281, FN=0, Flags=.p....F.C"
"1446","7.044146","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3282, FN=0, Flags=.p....F.C"
"1471","7.152235","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3283, FN=0, Flags=.p....F.C"
"1493","7.267621","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3284, FN=0, Flags=.p....F.C"
"1510","7.356644","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","86.6667","QoS Data, SN=3285, FN=0, Flags=.p....F.C"
"1551","7.463597","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","86.6667","QoS Data, SN=3286, FN=0, Flags=.p..R.F.C"
"1582","7.577308","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3287, FN=0, Flags=.p....F.C"
"1603","7.659513","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3288, FN=0, Flags=.p....F.C"
"1621","7.761389","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3289, FN=0, Flags=.p....F.C"
"1644","7.862740","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3290, FN=0, Flags=.p....F.C"
"1665","7.960369","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3291, FN=0, Flags=.p....F.C"
"1682","8.060346","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3292, FN=0, Flags=.p....F.C"
"1707","8.162350","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3293, FN=0, Flags=.p....F.C"
"1726","8.272314","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3294, FN=0, Flags=.p....F.C"
"1753","8.405837","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=3295, FN=0, Flags=.p....F.C"
"1771","8.471456","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3296, FN=0, Flags=.p....F.C"
"1793","8.574584","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3297, FN=0, Flags=.p....F.C"
"1821","8.704968","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3298, FN=0, Flags=.p....F.C"
"1842","8.785649","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3299, FN=0, Flags=.p..R.F.C"
"1844","8.789947","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3299, FN=0, Flags=.p..R.F.C"
"1860","8.887343","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3300, FN=0, Flags=.p....F.C"
"1889","9.007006","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3301, FN=0, Flags=.p....F.C"
"1919","9.104026","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3302, FN=0, Flags=.p....F.C"
"1921","9.106419","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3302, FN=0, Flags=.p..R.F.C"
"1952","9.199610","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3303, FN=0, Flags=.p....F.C"
"1981","9.326844","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3304, FN=0, Flags=.p....F.C"
"1994","9.400915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3305, FN=0, Flags=.p....F.C"
"2012","9.506957","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3306, FN=0, Flags=.p....F.C"
"2036","9.622161","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3307, FN=0, Flags=.p....F.C"
"2047","9.700542","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3308, FN=0, Flags=.p....F.C"
"2052","9.708196","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3309, FN=0, Flags=.p....F.C"
"2087","9.827503","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3310, FN=0, Flags=.p....F.C"
"2120","9.930002","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3312, FN=0, Flags=.p....F.C"
"2147","10.039524","aa:3d:0d:e7:5c:dd","Apple_08:a2:51","802.11","246","-44 dBm","-95 dBm","51 dB","1","Probe Response, SN=1180, FN=0, Flags=....R...C, BI=100, SSID=z5098300"
"2155","10.045275","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","57.7778","QoS Data, SN=3313, FN=0, Flags=.p..R.F.C"
"2182","10.121061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=3314, FN=0, Flags=.p....F.C"
"2213","10.225618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3315, FN=0, Flags=.p....F.C"
"2226","10.321561","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3316, FN=0, Flags=.p....F.C"
"2243","10.424434","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3317, FN=0, Flags=.p....F.C"
"2276","10.526568","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3318, FN=0, Flags=.p....F.C"
"2294","10.630374","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3319, FN=0, Flags=.p....F.C"
"2312","10.731189","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3320, FN=0, Flags=.p....F.C"
"2332","10.834321","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3321, FN=0, Flags=.p....F.C"
"2350","10.937112","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3322, FN=0, Flags=.p....F.C"
"2371","11.043142","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3323, FN=0, Flags=.p..R.F.C"
"2394","11.145166","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-95 dBm","56 dB","144.444","QoS Data, SN=3324, FN=0, Flags=.p..R.F.C"
"2416","11.247757","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=3325, FN=0, Flags=.p....F.C"
"2443","11.378657","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3326, FN=0, Flags=.p....F.C"
"2461","11.472902","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=3327, FN=0, Flags=.p....F.C"
"2476","11.556695","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=3328, FN=0, Flags=.p....F.C"
"2500","11.694882","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","86.6667","QoS Data, SN=3329, FN=0, Flags=.p..R.F.C"
"2511","11.761466","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=3330, FN=0, Flags=.p....F.C"
"2541","11.896090","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-83 dBm","38 dB","144.444","QoS Data, SN=3331, FN=0, Flags=.p....F.C"
"2575","12.008798","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","144.444","QoS Data, SN=3332, FN=0, Flags=.p....F.C"
"2587","12.066801","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-74 dBm","31 dB","144.444","QoS Data, SN=3333, FN=0, Flags=.p....F.C"
"2603","12.170724","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","144.444","QoS Data, SN=3334, FN=0, Flags=.p....F.C"
"2625","12.297399","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3335, FN=0, Flags=.p....F.C"
"2641","12.386598","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-74 dBm","31 dB","144.444","QoS Data, SN=3336, FN=0, Flags=.p....F.C"
"2656","12.477512","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","144.444","QoS Data, SN=3337, FN=0, Flags=.p....F.C"
"2679","12.604261","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","86.6667","QoS Data, SN=3338, FN=0, Flags=.p....F.C"
"2726","12.810631","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","144.444","QoS Data, SN=3340, FN=0, Flags=.p....F.C"
"2739","12.900328","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-48 dBm","-74 dBm","26 dB","144.444","QoS Data, SN=3341, FN=0, Flags=.p....F.C"
"2746","12.953222","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-45 dBm","-74 dBm","29 dB","144.444","QoS Data, SN=623, FN=0, Flags=.p....F.C"
"2749","12.964275","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-45 dBm","-74 dBm","29 dB","144.444","QoS Data, SN=3342, FN=0, Flags=.p....F.C"
"2757","12.989628","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-74 dBm","29 dB","144.444","QoS Data, SN=3343, FN=0, Flags=.p....F.C"
"2769","13.092325","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-74 dBm","29 dB","144.444","QoS Data, SN=3344, FN=0, Flags=.p....F.C"
"2789","13.221875","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3345, FN=0, Flags=.p....F.C"
"2798","13.297589","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3346, FN=0, Flags=.p....F.C"
"2819","13.399899","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3347, FN=0, Flags=.p....F.C"
"2834","13.502300","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-74 dBm","31 dB","144.444","QoS Data, SN=3348, FN=0, Flags=.p....F.C"
"2847","13.602754","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3349, FN=0, Flags=.p....F.C"
"2871","13.736257","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3350, FN=0, Flags=.p....F.C"
"2882","13.805416","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","144.444","QoS Data, SN=3351, FN=0, Flags=.p....F.C"
"2900","13.911875","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3352, FN=0, Flags=.p....F.C"
"2922","14.059659","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-74 dBm","30 dB","144.444","QoS Data, SN=3353, FN=0, Flags=.p....F.C"
"2936","14.126658","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-74 dBm","32 dB","144.444","QoS Data, SN=3354, FN=0, Flags=.p....F.C"
