"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"5","0.018033","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=951, FN=0, Flags=.p....F.C"
"12","0.053981","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=952, FN=0, Flags=.p....F.C"
"40","0.175061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=953, FN=0, Flags=.p....F.C"
"42","0.175624","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=953, FN=0, Flags=.p..R.F.C"
"44","0.175981","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","86.6667","QoS Data, SN=953, FN=0, Flags=.p..R.F.C"
"62","0.260733","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-95 dBm","60 dB","144.444","QoS Data, SN=954, FN=0, Flags=.p....F.C"
"75","0.362742","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=955, FN=0, Flags=.p....F.C"
"85","0.474689","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=956, FN=0, Flags=.p....F.C"
"96","0.576879","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-95 dBm","60 dB","144.444","QoS Data, SN=957, FN=0, Flags=.p....F.C"
"108","0.669738","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=958, FN=0, Flags=.p....F.C"
"122","0.776151","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=959, FN=0, Flags=.p....F.C"
"142","0.893543","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-95 dBm","59 dB","144.444","QoS Data, SN=960, FN=0, Flags=.p....F.C"
"168","0.984577","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-95 dBm","56 dB","144.444","QoS Data, SN=961, FN=0, Flags=.p....F.C"
"200","1.080238","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-95 dBm","56 dB","144.444","QoS Data, SN=962, FN=0, Flags=.p....F.C"
"215","1.196538","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=963, FN=0, Flags=.p....F.C"
"227","1.306122","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=964, FN=0, Flags=.p....F.C"
"240","1.389169","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=965, FN=0, Flags=.p....F.C"
"252","1.489823","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=966, FN=0, Flags=.p....F.C"
"267","1.591874","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=967, FN=0, Flags=.p....F.C"
"285","1.696253","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-95 dBm","61 dB","144.444","QoS Data, SN=968, FN=0, Flags=.p....F.C"
"306","1.796005","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=969, FN=0, Flags=.p....F.C"
"347","1.987693","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=970, FN=0, Flags=.p....F.C"
"354","2.006492","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-95 dBm","61 dB","144.444","QoS Data, SN=971, FN=0, Flags=.p....F.C"
