"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"148","1.184446","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-90 dBm","55 dB","144.444","QoS Data, SN=3200, FN=0, Flags=.p..R.F.C"
"168","1.267229","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3201, FN=0, Flags=.p....F.C"
"175","1.370203","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3202, FN=0, Flags=.p....F.C"
"188","1.473502","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-90 dBm","57 dB","144.444","QoS Data, SN=3203, FN=0, Flags=.p....F.C"
"202","1.578871","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3204, FN=0, Flags=.p....F.C"
"229","1.703989","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3205, FN=0, Flags=.p....F.C"
"245","1.780216","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-90 dBm","57 dB","144.444","QoS Data, SN=3206, FN=0, Flags=.p....F.C"
"260","1.892321","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3207, FN=0, Flags=.p....F.C"
"268","1.988120","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3208, FN=0, Flags=.p....F.C"
"280","2.089750","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3209, FN=0, Flags=.p....F.C"
"306","2.195458","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3210, FN=0, Flags=.p....F.C"
"315","2.295680","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3211, FN=0, Flags=.p....F.C"
"336","2.397014","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3212, FN=0, Flags=.p....F.C"
"350","2.497102","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3213, FN=0, Flags=.p....F.C"
"364","2.600308","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3214, FN=0, Flags=.p....F.C"
"375","2.705381","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3215, FN=0, Flags=.p....F.C"
"384","2.806966","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3216, FN=0, Flags=.p....F.C"
"394","2.907058","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-90 dBm","56 dB","144.444","QoS Data, SN=3217, FN=0, Flags=.p....F.C"
"404","3.012034","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3218, FN=0, Flags=.p....F.C"
"412","3.112092","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3219, FN=0, Flags=.p....F.C"
"437","3.222599","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-90 dBm","56 dB","43.3333","QoS Data, SN=3220, FN=0, Flags=.p..R.F.C"
"450","3.320476","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3221, FN=0, Flags=.p....F.C"
"458","3.423702","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3222, FN=0, Flags=.p....F.C"
"471","3.525083","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3223, FN=0, Flags=.p....F.C"
"481","3.625807","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3224, FN=0, Flags=.p....F.C"
"491","3.726800","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=3225, FN=0, Flags=.p....F.C"
"499","3.827447","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3226, FN=0, Flags=.p....F.C"
"508","3.927713","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3227, FN=0, Flags=.p....F.C"
"516","4.030448","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-90 dBm","55 dB","144.444","QoS Data, SN=3228, FN=0, Flags=.p....F.C"
"523","4.135470","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3229, FN=0, Flags=.p....F.C"
"532","4.241338","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3230, FN=0, Flags=.p....F.C"
"539","4.342977","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3231, FN=0, Flags=.p....F.C"
"546","4.447545","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3232, FN=0, Flags=.p....F.C"
"565","4.551867","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3233, FN=0, Flags=.p....F.C"
"577","4.650169","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-90 dBm","55 dB","144.444","QoS Data, SN=3234, FN=0, Flags=.p....F.C"
"585","4.759475","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3235, FN=0, Flags=.p....F.C"
"592","4.869873","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3236, FN=0, Flags=.p....F.C"
"606","4.979838","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3237, FN=0, Flags=.p....F.C"
"619","5.075668","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3238, FN=0, Flags=.p....F.C"
"630","5.173840","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3239, FN=0, Flags=.p....F.C"
"639","5.202109","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=3240, FN=0, Flags=.p....F.C"
"647","5.258020","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=621, FN=0, Flags=.p....F.C"
"655","5.265256","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3241, FN=0, Flags=.p....F.C"
"657","5.287630","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=622, FN=0, Flags=.p....F.C"
"672","5.384957","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=3242, FN=0, Flags=.p....F.C"
"682","5.490360","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=3243, FN=0, Flags=.p....F.C"
"691","5.577547","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-87 dBm","50 dB","144.444","QoS Data, SN=3244, FN=0, Flags=.p....F.C"
"700","5.675692","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-87 dBm","50 dB","144.444","QoS Data, SN=3245, FN=0, Flags=.p....F.C"
"710","5.798707","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3246, FN=0, Flags=.p....F.C"
"719","5.886589","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-87 dBm","50 dB","144.444","QoS Data, SN=3247, FN=0, Flags=.p....F.C"
"729","5.990319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3248, FN=0, Flags=.p....F.C"
"743","6.093451","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3249, FN=0, Flags=.p....F.C"
"756","6.199616","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3250, FN=0, Flags=.p....F.C"
"767","6.305085","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3251, FN=0, Flags=.p....F.C"
"799","6.447290","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","43.3333","QoS Data, SN=3252, FN=0, Flags=.p....F.C"
"810","6.515964","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3253, FN=0, Flags=.p....F.C"
"829","6.614351","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3254, FN=0, Flags=.p....F.C"
"839","6.718399","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3255, FN=0, Flags=.p....F.C"
"852","6.822414","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3256, FN=0, Flags=.p....F.C"
"862","6.923786","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3257, FN=0, Flags=.p....F.C"
"876","7.026057","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3258, FN=0, Flags=.p....F.C"
"889","7.127707","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-87 dBm","50 dB","144.444","QoS Data, SN=3259, FN=0, Flags=.p....F.C"
"896","7.231809","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-87 dBm","54 dB","144.444","QoS Data, SN=3260, FN=0, Flags=.p....F.C"
"904","7.337374","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3261, FN=0, Flags=.p....F.C"
"912","7.440381","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3262, FN=0, Flags=.p....F.C"
"938","7.546811","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3263, FN=0, Flags=.p....F.C"
"971","7.676506","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","86.6667","QoS Data, SN=3264, FN=0, Flags=.p..R.F.C"
"977","7.746448","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3265, FN=0, Flags=.p....F.C"
"986","7.852407","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3266, FN=0, Flags=.p....F.C"
"994","7.958750","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-87 dBm","50 dB","144.444","QoS Data, SN=3267, FN=0, Flags=.p....F.C"
"1005","8.060478","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3268, FN=0, Flags=.p....F.C"
"1009","8.090149","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","265","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3269, FN=0, Flags=.p....F.C"
"1018","8.187235","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3270, FN=0, Flags=.p....F.C"
"1024","8.269957","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3271, FN=0, Flags=.p....F.C"
"1031","8.377092","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3272, FN=0, Flags=.p....F.C"
"1041","8.490481","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3273, FN=0, Flags=.p..R.F.C"
"1064","8.576312","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3274, FN=0, Flags=.p....F.C"
"1083","8.678404","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3275, FN=0, Flags=.p....F.C"
"1095","8.788646","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3276, FN=0, Flags=.p....F.C"
"1104","8.857421","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","176","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3278, FN=0, Flags=.p..R.F.C"
"1108","8.863009","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","453","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3279, FN=0, Flags=.p....F.C"
"1119","8.883321","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3280, FN=0, Flags=.p....F.C"
"1121","8.887670","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=623, FN=0, Flags=.p....F.C"
"1122","8.887811","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=2006, FN=0, Flags=.p....F.C"
"1135","8.926876","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3282, FN=0, Flags=.p....F.C"
"1139","8.940948","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3283, FN=0, Flags=.p....F.C"
"1147","8.946255","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","176","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3286, FN=0, Flags=.p....F.C"
"1151","8.947319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1537","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3287, FN=0, Flags=.p....F.C"
"1171","8.981759","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","43.3333","QoS Data, SN=3288, FN=0, Flags=.p....F.C"
"1175","8.986228","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3289, FN=0, Flags=.p....F.C"
"1188","8.993566","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","43.3333","QoS Data, SN=3290, FN=0, Flags=.p....F.C"
"1190","8.996720","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","205","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3291, FN=0, Flags=.p....F.C"
"1202","9.028993","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=624, FN=0, Flags=.p....F.C"
"1213","9.042786","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3294, FN=0, Flags=.p....F.C"
"1220","9.080033","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","583","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3299, FN=0, Flags=.p....F.C"
"1225","9.092611","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3300, FN=0, Flags=.p....F.C"
"1233","9.131570","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","205","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3302, FN=0, Flags=.p....F.C"
"1240","9.169039","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3303, FN=0, Flags=.p....F.C"
"1245","9.190968","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3304, FN=0, Flags=.p....F.C"
"1257","9.234324","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3309, FN=0, Flags=.p....F.C"
"1259","9.234460","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1072","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3311, FN=0, Flags=.p....F.C"
"1271","9.291792","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3312, FN=0, Flags=.p....F.C"
"1283","9.336604","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3313, FN=0, Flags=.p..R.F.C"
"1286","9.349906","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3314, FN=0, Flags=.p....F.C"
"1289","9.350182","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3316, FN=0, Flags=.p....F.C"
"1292","9.356367","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3318, FN=0, Flags=.p....F.C"
"1301","9.412836","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3319, FN=0, Flags=.p....F.C"
"1314","9.471312","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1534","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3327, FN=0, Flags=.p....F.C"
"1326","9.472535","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","358","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3338, FN=0, Flags=.p....F.C"
"1337","9.481961","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","358","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3339, FN=0, Flags=.p....F.C"
"1343","9.496717","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3340, FN=0, Flags=.p....F.C"
"1348","9.501934","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","870","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3344, FN=0, Flags=.p....F.C"
"1356","9.506400","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3348, FN=0, Flags=.p....F.C"
"1366","9.597027","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3349, FN=0, Flags=.p....F.C"
"1375","9.697353","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3350, FN=0, Flags=.p....F.C"
"1385","9.801148","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3351, FN=0, Flags=.p....F.C"
"1395","9.906536","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3352, FN=0, Flags=.p....F.C"
"1405","10.010561","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3353, FN=0, Flags=.p....F.C"
"1414","10.116773","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3354, FN=0, Flags=.p....F.C"
"1423","10.218633","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3355, FN=0, Flags=.p....F.C"
"1440","10.367848","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=3356, FN=0, Flags=.p....F.C"
"1446","10.424375","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","144.444","QoS Data, SN=3357, FN=0, Flags=.p....F.C"
"1450","10.462564","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","190","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3358, FN=0, Flags=.p....F.C"
"1457","10.527636","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3359, FN=0, Flags=.p....F.C"
"1475","10.631212","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3360, FN=0, Flags=.p....F.C"
"1488","10.735477","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3361, FN=0, Flags=.p....F.C"
"1499","10.839867","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3362, FN=0, Flags=.p....F.C"
"1502","10.847803","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3363, FN=0, Flags=.p....F.C"
"1505","10.862482","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-87 dBm","46 dB","144.444","QoS Data, SN=3364, FN=0, Flags=.p....F.C"
"1520","10.942884","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3365, FN=0, Flags=.p....F.C"
"1531","11.042080","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-87 dBm","53 dB","130","QoS Data, SN=3366, FN=0, Flags=.p....F.C"
"1546","11.142377","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","130","QoS Data, SN=3367, FN=0, Flags=.p....F.C"
"1567","11.244921","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-87 dBm","55 dB","130","QoS Data, SN=3368, FN=0, Flags=.p....F.C"
"1581","11.352165","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","130","QoS Data, SN=3369, FN=0, Flags=.p....F.C"
"1596","11.457812","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","130","QoS Data, SN=3370, FN=0, Flags=.p....F.C"
"1611","11.568647","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","130","QoS Data, SN=3371, FN=0, Flags=.p....F.C"
"1634","11.664068","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","130","QoS Data, SN=3372, FN=0, Flags=.p....F.C"
"1636","11.668007","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-41 dBm","-90 dBm","49 dB","130","QoS Data, SN=625, FN=0, Flags=.p....F.C"
