"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"1060","6.075026","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1758, FN=0, Flags=.p....F.C"
"1072","6.168804","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1759, FN=0, Flags=.p....F.C"
"1087","6.280233","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-98 dBm","69 dB","86.6667","QoS Data, SN=1760, FN=0, Flags=.p....F.C"
"1113","6.396353","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1761, FN=0, Flags=.p....F.C"
"1134","6.474596","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1762, FN=0, Flags=.p....F.C"
"1146","6.626524","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1763, FN=0, Flags=.p....F.C"
"1155","6.681490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1764, FN=0, Flags=.p....F.C"
"1167","6.781974","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1765, FN=0, Flags=.p....F.C"
"1185","6.896870","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1766, FN=0, Flags=.p....F.C"
"1199","6.986406","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-98 dBm","63 dB","86.6667","QoS Data, SN=1767, FN=0, Flags=.p....F.C"
"1208","7.096140","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","86.6667","QoS Data, SN=1768, FN=0, Flags=.p....F.C"
"1219","7.191398","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","86.6667","QoS Data, SN=1769, FN=0, Flags=.p....F.C"
"1234","7.297652","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","43.3333","QoS Data, SN=1770, FN=0, Flags=.p..R.F.C"
"1245","7.407332","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","86.6667","QoS Data, SN=1771, FN=0, Flags=.p....F.C"
"1257","7.552345","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1772, FN=0, Flags=.p....F.C"
"1277","7.669130","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1773, FN=0, Flags=.p....F.C"
"1286","7.723055","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","104","QoS Data, SN=1774, FN=0, Flags=.p....F.C"
"1292","7.727613","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-30 dBm","-101 dBm","71 dB","52","QoS Data, SN=1775, FN=0, Flags=.p..R.F.C"
"1302","7.774364","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1776, FN=0, Flags=.p....F.C"
"1307","7.807871","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1777, FN=0, Flags=.p....F.C"
"1321","7.892162","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","179","-30 dBm","-101 dBm","71 dB","104","QoS Data, SN=1778, FN=0, Flags=.p....F.C"
"1327","7.908717","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1779, FN=0, Flags=.p....F.C"
"1340","8.010674","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1780, FN=0, Flags=.p....F.C"
"1353","8.114726","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1781, FN=0, Flags=.p....F.C"
"1367","8.232109","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","39","QoS Data, SN=1782, FN=0, Flags=.p..R.F.C"
"1379","8.317874","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1783, FN=0, Flags=.p....F.C"
"1400","8.444219","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1784, FN=0, Flags=.p....F.C"
"1409","8.522778","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","115.556","QoS Data, SN=1785, FN=0, Flags=.p....F.C"
"1420","8.625652","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1786, FN=0, Flags=.p....F.C"
"1429","8.731672","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1787, FN=0, Flags=.p....F.C"
"1441","8.845063","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","52","QoS Data, SN=1788, FN=0, Flags=.p....F.C"
"1454","9.016078","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","115.556","QoS Data, SN=1789, FN=0, Flags=.p....F.C"
"1459","9.039167","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1790, FN=0, Flags=.p....F.C"
"1473","9.145928","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1791, FN=0, Flags=.p....F.C"
"1485","9.273026","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1792, FN=0, Flags=.p....F.C"
"1492","9.353367","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1793, FN=0, Flags=.p....F.C"
"1500","9.454268","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1794, FN=0, Flags=.p....F.C"
"1515","9.576011","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1795, FN=0, Flags=.p....F.C"
"1523","9.658721","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","115.556","QoS Data, SN=1796, FN=0, Flags=.p....F.C"
"1532","9.760380","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1797, FN=0, Flags=.p....F.C"
"1549","9.875812","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","115.556","QoS Data, SN=1799, FN=0, Flags=.p....F.C"
"1568","9.997818","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1800, FN=0, Flags=.p....F.C"
"1577","10.066076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1801, FN=0, Flags=.p....F.C"
"1609","10.278779","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-29 dBm","-101 dBm","72 dB","104","QoS Data, SN=1803, FN=0, Flags=.p....F.C"
"1618","10.373961","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1804, FN=0, Flags=.p....F.C"
"1629","10.476079","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1805, FN=0, Flags=.p....F.C"
"1640","10.579573","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1806, FN=0, Flags=.p....F.C"
"1660","10.700390","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1807, FN=0, Flags=.p....F.C"
"1684","10.814501","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1808, FN=0, Flags=.p....F.C"
"1692","10.887332","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","104","QoS Data, SN=1809, FN=0, Flags=.p..R.F.C"
"1710","11.016946","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","104","QoS Data, SN=1810, FN=0, Flags=.p....F.C"
"1718","11.102797","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","115.556","QoS Data, SN=1811, FN=0, Flags=.p....F.C"
"1722","11.121267","aa:3d:0d:e7:5c:dd","Apple_08:a2:51","802.11","246","-37 dBm","-101 dBm","64 dB","1","Probe Response, SN=1210, FN=0, Flags=........C, BI=100, SSID=z5098300"
"1731","11.197174","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","52","QoS Data, SN=1812, FN=0, Flags=.p....F.C"
"1742","11.294031","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1813, FN=0, Flags=.p....F.C"
"1754","11.391191","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","115.556","QoS Data, SN=1814, FN=0, Flags=.p....F.C"
"1765","11.493407","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1815, FN=0, Flags=.p....F.C"
"1776","11.594431","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","115.556","QoS Data, SN=1816, FN=0, Flags=.p....F.C"
"1789","11.712365","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","115.556","QoS Data, SN=1817, FN=0, Flags=.p....F.C"
"1799","11.799459","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","115.556","QoS Data, SN=1818, FN=0, Flags=.p....F.C"
"1811","11.889202","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-32 dBm","-101 dBm","69 dB","115.556","QoS Data, SN=615, FN=0, Flags=.p....F.C"
"1818","11.901817","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","115.556","QoS Data, SN=1819, FN=0, Flags=.p....F.C"
"1831","12.004080","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","115.556","QoS Data, SN=1820, FN=0, Flags=.p....F.C"
"1845","12.105820","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","43.3333","QoS Data, SN=1821, FN=0, Flags=.p..R.F.C"
"1867","12.225997","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","115.556","QoS Data, SN=1822, FN=0, Flags=.p....F.C"
"1889","12.329969","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","57.7778","QoS Data, SN=1823, FN=0, Flags=.p..R.F.C"
"1905","12.415638","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","115.556","QoS Data, SN=1824, FN=0, Flags=.p....F.C"
"1937","12.588784","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","115.556","QoS Data, SN=1825, FN=0, Flags=.p....F.C"
"1946","12.610187","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","115.556","QoS Data, SN=1826, FN=0, Flags=.p....F.C"
"1962","12.713485","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","115.556","QoS Data, SN=1827, FN=0, Flags=.p....F.C"
"1964","12.713625","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","115.556","QoS Data, SN=1827, FN=0, Flags=.p..R.F.C"
"2006","12.895489","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","57.7778","QoS Data, SN=1828, FN=0, Flags=.p....F.C"
"2012","12.942921","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","104","QoS Data, SN=1829, FN=0, Flags=.p....F.C"
"2037","13.019775","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","104","QoS Data, SN=1830, FN=0, Flags=.p....F.C"
"2045","13.116340","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","104","QoS Data, SN=1831, FN=0, Flags=.p....F.C"
"2055","13.218367","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1832, FN=0, Flags=.p....F.C"
"2067","13.342833","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1833, FN=0, Flags=.p....F.C"
"2076","13.430777","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1834, FN=0, Flags=.p....F.C"
"2087","13.549116","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1835, FN=0, Flags=.p....F.C"
"2095","13.631005","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1836, FN=0, Flags=.p....F.C"
"2108","13.732570","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1837, FN=0, Flags=.p....F.C"
"2144","13.859263","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","104","QoS Data, SN=1838, FN=0, Flags=.p..R.F.C"
"2162","13.939055","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","115.556","QoS Data, SN=1839, FN=0, Flags=.p....F.C"
