"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"20","0.094631","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-87 dBm","45 dB","86.6667","QoS Data, SN=2888, FN=0, Flags=.p..R.F.C"
"33","0.196074","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=2889, FN=0, Flags=.p....F.C"
"56","0.307668","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","86.6667","QoS Data, SN=2890, FN=0, Flags=.p..R.F.C"
"73","0.421655","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=2891, FN=0, Flags=.p....F.C"
"91","0.501590","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=2892, FN=0, Flags=.p....F.C"
"93","0.501808","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=2892, FN=0, Flags=.p..R.F.C"
"117","0.601721","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-87 dBm","49 dB","144.444","QoS Data, SN=2893, FN=0, Flags=.p....F.C"
"134","0.701688","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=2894, FN=0, Flags=.p....F.C"
"148","0.804823","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=2895, FN=0, Flags=.p....F.C"
"167","0.917196","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=2896, FN=0, Flags=.p....F.C"
"182","1.014535","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-83 dBm","47 dB","144.444","QoS Data, SN=2897, FN=0, Flags=.p....F.C"
"206","1.117019","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-83 dBm","47 dB","144.444","QoS Data, SN=2898, FN=0, Flags=.p....F.C"
