"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"6","0.004401","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-84 dBm","52 dB","130","QoS Data, SN=3494, FN=0, Flags=.p....F.C"
"38","0.110851","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","130","QoS Data, SN=3495, FN=0, Flags=.p....F.C"
"48","0.135858","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1194","-39 dBm","-84 dBm","45 dB","130","QoS Data, SN=3496, FN=0, Flags=.p....F.C"
"66","0.193884","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-84 dBm","43 dB","130","QoS Data, SN=3498, FN=0, Flags=.p....F.C"
"78","0.201030","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1015","-39 dBm","-84 dBm","45 dB","78","QoS Data, SN=3503, FN=0, Flags=.p..R.F.C"
"82","0.202565","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","78","QoS Data, SN=3506, FN=0, Flags=.p....F.C"
"91","0.234702","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-84 dBm","44 dB","130","QoS Data, SN=3507, FN=0, Flags=.p....F.C"
"110","0.311138","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-84 dBm","52 dB","130","QoS Data, SN=3508, FN=0, Flags=.p....F.C"
"113","0.316283","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-84 dBm","52 dB","130","QoS Data, SN=3508, FN=0, Flags=.p..R.F.C"
"141","0.416335","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1193","-34 dBm","-84 dBm","50 dB","130","QoS Data, SN=3509, FN=0, Flags=.p....F.C"
"145","0.417370","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3510, FN=0, Flags=.p....F.C"
"150","0.430753","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","205","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3511, FN=0, Flags=.p....F.C"
"167","0.470702","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-30 dBm","-84 dBm","54 dB","144.444","QoS Data, SN=3512, FN=0, Flags=.p....F.C"
"175","0.498377","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3514, FN=0, Flags=.p....F.C"
"184","0.515627","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3515, FN=0, Flags=.p....F.C"
"214","0.624061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-84 dBm","51 dB","144.444","QoS Data, SN=3516, FN=0, Flags=.p....F.C"
"240","0.709225","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","471","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3517, FN=0, Flags=.p....F.C"
"247","0.718605","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1193","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3518, FN=0, Flags=.p....F.C"
"251","0.719829","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3519, FN=0, Flags=.p....F.C"
"258","0.736432","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=137, FN=0, Flags=.p....F.C"
"275","0.781697","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3520, FN=0, Flags=.p....F.C"
"286","0.823802","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3521, FN=0, Flags=.p....F.C"
"299","0.869701","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=138, FN=0, Flags=.p....F.C"
"319","0.923520","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3522, FN=0, Flags=.p....F.C"
"336","0.995212","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1194","-34 dBm","-84 dBm","50 dB","86.6667","QoS Data, SN=3523, FN=0, Flags=.p..R.F.C"
"342","1.002051","2a:c7:09:5b:d8:64","Apple_08:a2:51","802.11","154","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=2441, FN=0, Flags=.pm.R.F.C"
"345","1.002280","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-34 dBm","-84 dBm","50 dB","86.6667","QoS Data, SN=140, FN=0, Flags=.p..R.F.C"
"357","1.015190","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1070","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=144, FN=0, Flags=.p..R.F.C"
"365","1.020640","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","86.6667","QoS Data, SN=3524, FN=0, Flags=.p..R.F.C"
"377","1.057521","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3525, FN=0, Flags=.p....F.C"
"389","1.120344","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-84 dBm","52 dB","144.444","QoS Data, SN=3526, FN=0, Flags=.p....F.C"
"411","1.168926","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","188","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=148, FN=0, Flags=.p....F.C"
"445","1.269381","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-84 dBm","52 dB","144.444","QoS Data, SN=3527, FN=0, Flags=.p....F.C"
"479","1.333198","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-84 dBm","51 dB","86.6667","QoS Data, SN=3529, FN=0, Flags=.p....F.C"
"508","1.399689","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-84 dBm","50 dB","57.7778","QoS Data, SN=3530, FN=0, Flags=.p..R.F.C"
"518","1.435414","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-84 dBm","52 dB","86.6667","QoS Data, SN=3531, FN=0, Flags=.p....F.C"
"555","1.568743","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3532, FN=0, Flags=.p....F.C"
"563","1.600537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1194","-32 dBm","-84 dBm","52 dB","144.444","QoS Data, SN=3533, FN=0, Flags=.p....F.C"
"581","1.642549","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3534, FN=0, Flags=.p....F.C"
"588","1.657442","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-33 dBm","-84 dBm","51 dB","144.444","QoS Data, SN=3536, FN=0, Flags=.p....F.C"
"625","1.734855","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3537, FN=0, Flags=.p....F.C"
"659","1.855239","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3538, FN=0, Flags=.p....F.C"
"661","1.855467","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3538, FN=0, Flags=.p..R.F.C"
"677","1.883185","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1193","-35 dBm","-84 dBm","49 dB","86.6667","QoS Data, SN=3539, FN=0, Flags=.p..R.F.C"
"700","1.932966","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3540, FN=0, Flags=.p....F.C"
"707","1.949875","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","86.6667","QoS Data, SN=3541, FN=0, Flags=.p..R.F.C"
"742","2.046337","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","86.6667","QoS Data, SN=3542, FN=0, Flags=.p..R.F.C"
"793","2.183317","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-84 dBm","51 dB","43.3333","QoS Data, SN=3544, FN=0, Flags=.p....F.C"
"825","2.261455","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3545, FN=0, Flags=.p....F.C"
"839","2.294671","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3546, FN=0, Flags=.p....F.C"
"866","2.364144","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3547, FN=0, Flags=.p....F.C"
"904","2.476521","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3548, FN=0, Flags=.p....F.C"
