"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"530","4.329831","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3505, FN=0, Flags=.p..R.F.C"
"532","4.330374","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","86.6667","QoS Data, SN=3505, FN=0, Flags=.p..R.F.C"
"544","4.436282","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3506, FN=0, Flags=.p....F.C"
"555","4.529797","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3507, FN=0, Flags=.p....F.C"
"564","4.630970","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3508, FN=0, Flags=.p....F.C"
"572","4.735846","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3509, FN=0, Flags=.p....F.C"
"584","4.869522","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3510, FN=0, Flags=.p....F.C"
"592","4.936307","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3511, FN=0, Flags=.p....F.C"
"601","5.039032","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3512, FN=0, Flags=.p....F.C"
"614","5.139238","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3513, FN=0, Flags=.p....F.C"
"622","5.192363","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3514, FN=0, Flags=.p....F.C"
"663","5.255928","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","43.3333","QoS Data, SN=3515, FN=0, Flags=.p....F.C"
"664","5.256082","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-39 dBm","-101 dBm","62 dB","57.7778","QoS Data, SN=43, FN=0, Flags=.p..R.F.C"
"670","5.293347","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=44, FN=0, Flags=.p....F.C"
"676","5.345035","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3516, FN=0, Flags=.p....F.C"
"684","5.447768","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3517, FN=0, Flags=.p....F.C"
"693","5.552800","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3518, FN=0, Flags=.p....F.C"
"704","5.655978","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3519, FN=0, Flags=.p....F.C"
"714","5.756349","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3520, FN=0, Flags=.p....F.C"
"722","5.869381","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3521, FN=0, Flags=.p....F.C"
"724","5.869528","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3521, FN=0, Flags=.p..R.F.C"
"733","5.964367","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3522, FN=0, Flags=.p....F.C"
"750","6.071019","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3523, FN=0, Flags=.p....F.C"
"770","6.175596","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3524, FN=0, Flags=.p....F.C"
"780","6.270918","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3525, FN=0, Flags=.p....F.C"
"792","6.371500","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-101 dBm","60 dB","144.444","QoS Data, SN=3526, FN=0, Flags=.p....F.C"
"800","6.473553","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-101 dBm","60 dB","144.444","QoS Data, SN=3527, FN=0, Flags=.p....F.C"
"807","6.574823","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3528, FN=0, Flags=.p....F.C"
"823","6.682062","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3529, FN=0, Flags=.p....F.C"
"827","6.692822","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=45, FN=0, Flags=.p....F.C"
"831","6.693882","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","311","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3530, FN=0, Flags=.p....F.C"
"839","6.728669","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3531, FN=0, Flags=.p....F.C"
"841","6.728806","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3533, FN=0, Flags=.p....F.C"
"852","6.755950","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","659","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3539, FN=0, Flags=.p....F.C"
"865","6.775434","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=3540, FN=0, Flags=.p....F.C"
"873","6.799735","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3546, FN=0, Flags=.p....F.C"
"885","6.804882","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1366","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3547, FN=0, Flags=.p....F.C"
"897","6.876449","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3548, FN=0, Flags=.p....F.C"
"900","6.893189","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3549, FN=0, Flags=.p....F.C"
"903","6.903918","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3551, FN=0, Flags=.p....F.C"
"908","6.925287","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1369","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3552, FN=0, Flags=.p....F.C"
"911","6.937738","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1369","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3552, FN=0, Flags=.p..R.F.C"
"918","6.976525","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3553, FN=0, Flags=.p....F.C"
"925","7.014156","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3555, FN=0, Flags=.p....F.C"
"928","7.017789","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3557, FN=0, Flags=.p....F.C"
"932","7.024721","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1366","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3558, FN=0, Flags=.p....F.C"
"945","7.077464","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3559, FN=0, Flags=.p....F.C"
"950","7.103079","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3561, FN=0, Flags=.p....F.C"
"953","7.107561","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3563, FN=0, Flags=.p....F.C"
"957","7.116322","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1368","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3564, FN=0, Flags=.p....F.C"
"972","7.180079","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-101 dBm","63 dB","86.6667","QoS Data, SN=3565, FN=0, Flags=.p....F.C"
"976","7.181399","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3566, FN=0, Flags=.p....F.C"
"978","7.189073","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3567, FN=0, Flags=.p....F.C"
"983","7.193879","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1368","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3569, FN=0, Flags=.p....F.C"
"994","7.283014","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3570, FN=0, Flags=.p....F.C"
"998","7.284808","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3571, FN=0, Flags=.p....F.C"
"1001","7.287813","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3573, FN=0, Flags=.p....F.C"
"1005","7.294673","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1452","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3574, FN=0, Flags=.p....F.C"
"1026","7.434415","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3577, FN=0, Flags=.p....F.C"
"1037","7.502993","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3581, FN=0, Flags=.p....F.C"
"1051","7.632136","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=3582, FN=0, Flags=.p....F.C"
"1055","7.654929","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1376","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3584, FN=0, Flags=.p....F.C"
"1062","7.692721","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1376","-37 dBm","-101 dBm","64 dB","86.6667","QoS Data, SN=3583, FN=0, Flags=.p..R.F.C"
"1065","7.694215","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1376","-37 dBm","-101 dBm","64 dB","43.3333","QoS Data, SN=3583, FN=0, Flags=.p..R.F.C"
"1072","7.696327","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","43.3333","QoS Data, SN=3585, FN=0, Flags=.p....F.C"
"1101","7.806684","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","163","-44 dBm","-101 dBm","57 dB","1","QoS Data, SN=3586, FN=0, Flags=.p....F.C"
"1118","7.818137","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","143","-44 dBm","-101 dBm","57 dB","1","QoS Data, SN=3587, FN=0, Flags=.p....F.C"
"1124","7.853133","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3588, FN=0, Flags=.p....F.C"
"1128","7.856136","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1369","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3591, FN=0, Flags=.p....F.C"
"1137","7.896319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3592, FN=0, Flags=.p....F.C"
"1144","7.958911","aa:3d:0d:e7:5c:dd","Apple_08:a2:51","802.11","246","-41 dBm","-101 dBm","60 dB","1","Probe Response, SN=595, FN=0, Flags=........C, BI=100, SSID=z5098300"
"1149","7.961849","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1382","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3596, FN=0, Flags=.p....F.C"
"1156","7.998296","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3597, FN=0, Flags=.p....F.C"
"1165","8.102258","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3598, FN=0, Flags=.p....F.C"
"1181","8.203517","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3599, FN=0, Flags=.p....F.C"
"1190","8.305518","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","130","QoS Data, SN=3600, FN=0, Flags=.p....F.C"
"1200","8.400976","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","130","QoS Data, SN=3601, FN=0, Flags=.p....F.C"
"1212","8.501102","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","130","QoS Data, SN=3602, FN=0, Flags=.p....F.C"
"1221","8.604754","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=3603, FN=0, Flags=.p....F.C"
"1231","8.721391","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","130","QoS Data, SN=3604, FN=0, Flags=.p....F.C"
"1238","8.809959","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","130","QoS Data, SN=3605, FN=0, Flags=.p....F.C"
"1271","9.001569","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","130","QoS Data, SN=3606, FN=0, Flags=.p....F.C"
"1279","9.022463","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","130","QoS Data, SN=3607, FN=0, Flags=.p....F.C"
"1287","9.128603","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","130","QoS Data, SN=3608, FN=0, Flags=.p....F.C"
"1294","9.220690","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","130","QoS Data, SN=3609, FN=0, Flags=.p....F.C"
"1306","9.321281","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3610, FN=0, Flags=.p....F.C"
"1328","9.431154","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3611, FN=0, Flags=.p..R.F.C"
"1341","9.526061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3612, FN=0, Flags=.p....F.C"
"1360","9.629354","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3613, FN=0, Flags=.p....F.C"
"1373","9.745414","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3614, FN=0, Flags=.p....F.C"
"1380","9.796226","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3615, FN=0, Flags=.p....F.C"
"1388","9.842420","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=3616, FN=0, Flags=.p....F.C"
"1400","9.940564","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-92 dBm","53 dB","144.444","QoS Data, SN=3617, FN=0, Flags=.p....F.C"
"1418","10.068615","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-92 dBm","53 dB","144.444","QoS Data, SN=3618, FN=0, Flags=.p....F.C"
"1467","10.271780","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-92 dBm","53 dB","144.444","QoS Data, SN=3620, FN=0, Flags=.p....F.C"
"1474","10.291076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-92 dBm","53 dB","144.444","QoS Data, SN=3621, FN=0, Flags=.p....F.C"
"1500","10.371498","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=3623, FN=0, Flags=.p....F.C"
