"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"530","2.552456","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","144.444","QoS Data, SN=2260, FN=0, Flags=.p....F.C"
"545","2.622869","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2261, FN=0, Flags=.p....F.C"
"582","2.778461","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2262, FN=0, Flags=.p..R.F.C"
"601","2.875490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2263, FN=0, Flags=.p....F.C"
"617","2.922454","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2264, FN=0, Flags=.p....F.C"
"637","3.019495","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2265, FN=0, Flags=.p....F.C"
"645","3.048557","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2266, FN=0, Flags=.p....F.C"
"667","3.141537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2267, FN=0, Flags=.p....F.C"
"690","3.231379","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","144.444","QoS Data, SN=2268, FN=0, Flags=.p....F.C"
"705","3.311038","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2269, FN=0, Flags=.p....F.C"
"722","3.358429","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2270, FN=0, Flags=.p....F.C"
"753","3.440581","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2271, FN=0, Flags=.p....F.C"
"781","3.535303","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2272, FN=0, Flags=.p....F.C"
"814","3.679671","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2273, FN=0, Flags=.p....F.C"
"880","3.830715","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","57.7778","QoS Data, SN=2274, FN=0, Flags=.p....F.C"
"919","3.954541","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2275, FN=0, Flags=.p....F.C"
"921","3.955881","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2276, FN=0, Flags=.p....F.C"
"949","4.061482","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2277, FN=0, Flags=.p....F.C"
"972","4.146636","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2278, FN=0, Flags=.p....F.C"
"998","4.256114","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2279, FN=0, Flags=.p....F.C"
"1003","4.267408","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","86.6667","QoS Data, SN=2279, FN=0, Flags=.p..R.F.C"
"1043","4.379003","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2280, FN=0, Flags=.p....F.C"
"1061","4.454529","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2281, FN=0, Flags=.p....F.C"
"1094","4.561230","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2282, FN=0, Flags=.p....F.C"
"1110","4.661119","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2283, FN=0, Flags=.p....F.C"
"1128","4.787915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2284, FN=0, Flags=.p....F.C"
"1145","4.864131","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2285, FN=0, Flags=.p....F.C"
"1165","4.972757","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2286, FN=0, Flags=.p....F.C"
"1183","5.068554","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2287, FN=0, Flags=.p....F.C"
"1205","5.171800","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=2288, FN=0, Flags=.p..R.F.C"
"1216","5.217806","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2289, FN=0, Flags=.p....F.C"
"1230","5.272176","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=256, FN=0, Flags=.p....F.C"
"1236","5.273574","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2290, FN=0, Flags=.p....F.C"
"1242","5.300238","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=258, FN=0, Flags=.p....F.C"
"1252","5.370064","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2291, FN=0, Flags=.p....F.C"
"1277","5.507656","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2292, FN=0, Flags=.p....F.C"
"1307","5.576156","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2293, FN=0, Flags=.p....F.C"
"1324","5.681617","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2294, FN=0, Flags=.p....F.C"
"1348","5.810998","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2295, FN=0, Flags=.p....F.C"
"1369","5.886346","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2296, FN=0, Flags=.p....F.C"
"1391","5.989203","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-90 dBm","52 dB","86.6667","QoS Data, SN=2297, FN=0, Flags=.p....F.C"
"1393","5.990521","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2298, FN=0, Flags=.p....F.C"
"1419","6.108885","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2299, FN=0, Flags=.p....F.C"
"1441","6.194026","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","57.7778","QoS Data, SN=2300, FN=0, Flags=.p..R.F.C"
"1444","6.202717","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2301, FN=0, Flags=.p....F.C"
"1461","6.291810","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2302, FN=0, Flags=.p....F.C"
"1486","6.407165","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2303, FN=0, Flags=.p....F.C"
"1498","6.467492","aa:3d:0d:e7:5c:dd","Apple_08:a2:51","802.11","246","-44 dBm","-90 dBm","46 dB","1","Probe Response, SN=689, FN=0, Flags=....R...C, BI=100, SSID=z5098300"
"1509","6.503603","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","86.6667","QoS Data, SN=2304, FN=0, Flags=.p....F.C"
"1534","6.603736","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2305, FN=0, Flags=.p....F.C"
"1553","6.716365","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2306, FN=0, Flags=.p....F.C"
"1582","6.811938","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","86.6667","QoS Data, SN=2307, FN=0, Flags=.p....F.C"
"1599","6.912941","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2308, FN=0, Flags=.p....F.C"
"1620","7.017275","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2309, FN=0, Flags=.p....F.C"
"1639","7.108745","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2310, FN=0, Flags=.p....F.C"
"1662","7.217924","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2311, FN=0, Flags=.p....F.C"
"1668","7.265814","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2312, FN=0, Flags=.p..R.F.C"
"1677","7.291669","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=259, FN=0, Flags=.p....F.C"
"1689","7.321469","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2313, FN=0, Flags=.p..R.F.C"
"1693","7.337548","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2314, FN=0, Flags=.p..R.F.C"
"1697","7.342578","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","366","-39 dBm","-90 dBm","51 dB","86.6667","QoS Data, SN=2315, FN=0, Flags=.p..R.F.C"
"1699","7.342796","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","366","-39 dBm","-90 dBm","51 dB","57.7778","QoS Data, SN=2315, FN=0, Flags=.p..R.F.C"
"1717","7.383671","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","189","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2321, FN=0, Flags=.p....F.C"
"1734","7.432107","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2322, FN=0, Flags=.p....F.C"
"1748","7.482340","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2323, FN=0, Flags=.p....F.C"
"1761","7.526601","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2324, FN=0, Flags=.p....F.C"
"1787","7.638984","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2325, FN=0, Flags=.p....F.C"
"1809","7.734591","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2326, FN=0, Flags=.p....F.C"
"1816","7.778866","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1038","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2328, FN=0, Flags=.p....F.C"
"1819","7.779528","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1038","-39 dBm","-90 dBm","51 dB","86.6667","QoS Data, SN=2328, FN=0, Flags=.p..R.F.C"
"1835","7.832085","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2329, FN=0, Flags=.p....F.C"
"1854","7.936796","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2330, FN=0, Flags=.p....F.C"
"1882","8.082629","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2331, FN=0, Flags=.p....F.C"
"1892","8.148676","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2332, FN=0, Flags=.p....F.C"
"1906","8.241148","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2333, FN=0, Flags=.p....F.C"
"1933","8.346054","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2334, FN=0, Flags=.p....F.C"
"1954","8.449207","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2335, FN=0, Flags=.p....F.C"
"1974","8.559587","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2336, FN=0, Flags=.p....F.C"
"1991","8.656108","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2337, FN=0, Flags=.p....F.C"
"2027","8.757378","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2338, FN=0, Flags=.p..R.F.C"
"2064","8.856410","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2339, FN=0, Flags=.p..R.F.C"
"2085","8.958777","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2340, FN=0, Flags=.p....F.C"
"2103","9.053797","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2341, FN=0, Flags=.p....F.C"
"2118","9.152556","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2342, FN=0, Flags=.p....F.C"
"2144","9.279410","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2343, FN=0, Flags=.p....F.C"
"2160","9.354349","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2344, FN=0, Flags=.p....F.C"
"2180","9.460391","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2345, FN=0, Flags=.p....F.C"
"2199","9.559675","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2346, FN=0, Flags=.p....F.C"
"2222","9.664655","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2347, FN=0, Flags=.p....F.C"
"2259","9.770703","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2348, FN=0, Flags=.p....F.C"
"2284","9.910219","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2349, FN=0, Flags=.p....F.C"
"2296","9.971098","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2350, FN=0, Flags=.p....F.C"
"2316","10.073141","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2351, FN=0, Flags=.p....F.C"
"2344","10.203546","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2352, FN=0, Flags=.p..R.F.C"
"2360","10.279743","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2353, FN=0, Flags=.p....F.C"
"2380","10.382243","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2354, FN=0, Flags=.p....F.C"
"2404","10.487606","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2355, FN=0, Flags=.p....F.C"
"2435","10.597720","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2356, FN=0, Flags=.p....F.C"
"2455","10.686023","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2357, FN=0, Flags=.p....F.C"
"2489","10.801816","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2358, FN=0, Flags=.p....F.C"
"2516","10.911534","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2359, FN=0, Flags=.p....F.C"
"2554","11.009569","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2360, FN=0, Flags=.p....F.C"
"2576","11.102104","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2361, FN=0, Flags=.p....F.C"
"2585","11.153426","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-42 dBm","-90 dBm","48 dB","144.444","QoS Data, SN=204, FN=0, Flags=.p....F.C"
"2595","11.199197","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-90 dBm","49 dB","144.444","QoS Data, SN=2362, FN=0, Flags=.p....F.C"
"2617","11.306838","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2363, FN=0, Flags=.p..R.F.C"
"2640","11.419514","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2364, FN=0, Flags=.p....F.C"
"2660","11.524648","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2365, FN=0, Flags=.p....F.C"
"2682","11.621291","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2366, FN=0, Flags=.p....F.C"
"2698","11.711485","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","144.444","QoS Data, SN=2367, FN=0, Flags=.p....F.C"
"2778","11.892758","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","43.3333","QoS Data, SN=2368, FN=0, Flags=.p....F.C"
"2797","11.950338","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","144.444","QoS Data, SN=2369, FN=0, Flags=.p....F.C"
"2814","12.017388","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","144.444","QoS Data, SN=2370, FN=0, Flags=.p....F.C"
"2848","12.144172","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2371, FN=0, Flags=.p....F.C"
"2861","12.221627","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2372, FN=0, Flags=.p....F.C"
"2883","12.339122","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","130","QoS Data, SN=2373, FN=0, Flags=.p....F.C"
"2900","12.433394","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","130","QoS Data, SN=2374, FN=0, Flags=.p....F.C"
"2924","12.540639","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","130","QoS Data, SN=2375, FN=0, Flags=.p....F.C"
"2958","12.658802","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","130","QoS Data, SN=2376, FN=0, Flags=.p....F.C"
"2976","12.753780","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","130","QoS Data, SN=2377, FN=0, Flags=.p....F.C"
"2996","12.849599","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","130","QoS Data, SN=2378, FN=0, Flags=.p....F.C"
"3014","12.899019","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-44 dBm","-96 dBm","52 dB","130","QoS Data, SN=260, FN=0, Flags=.p....F.C"
"3028","12.941052","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-47 dBm","-96 dBm","49 dB","130","QoS Data, SN=2379, FN=0, Flags=.p....F.C"
