"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"972","2.899271","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3611, FN=0, Flags=.p....F.C"
"1027","2.990050","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3612, FN=0, Flags=.p....F.C"
"1030","2.990897","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3612, FN=0, Flags=.p..R.F.C"
"1060","3.093453","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3613, FN=0, Flags=.p....F.C"
"1079","3.197118","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","86.6667","QoS Data, SN=3614, FN=0, Flags=.p..R.F.C"
"1095","3.296392","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3615, FN=0, Flags=.p....F.C"
"1121","3.403155","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3616, FN=0, Flags=.p....F.C"
"1152","3.506173","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3617, FN=0, Flags=.p....F.C"
"1168","3.598003","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3618, FN=0, Flags=.p....F.C"
"1181","3.703832","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3619, FN=0, Flags=.p....F.C"
"1218","3.865446","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3620, FN=0, Flags=.p....F.C"
"1246","3.915628","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3621, FN=0, Flags=.p....F.C"
"1258","4.011729","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3622, FN=0, Flags=.p....F.C"
"1290","4.139678","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","43.3333","QoS Data, SN=3623, FN=0, Flags=.p....F.C"
"1301","4.216836","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3624, FN=0, Flags=.p....F.C"
"1315","4.315031","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3625, FN=0, Flags=.p....F.C"
"1336","4.413915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3626, FN=0, Flags=.p....F.C"
"1363","4.515082","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3627, FN=0, Flags=.p....F.C"
"1391","4.623737","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3628, FN=0, Flags=.p....F.C"
"1435","4.730662","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3629, FN=0, Flags=.p....F.C"
"1466","4.836473","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3630, FN=0, Flags=.p....F.C"
"1469","4.837091","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","86.6667","QoS Data, SN=3630, FN=0, Flags=.p..R.F.C"
"1512","4.924157","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3631, FN=0, Flags=.p..R.F.C"
"1544","5.025858","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3632, FN=0, Flags=.p....F.C"
"1589","5.127086","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3633, FN=0, Flags=.p....F.C"
"1633","5.230145","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3634, FN=0, Flags=.p....F.C"
"1671","5.335102","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3635, FN=0, Flags=.p....F.C"
"1703","5.433657","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3636, FN=0, Flags=.p....F.C"
"1733","5.543978","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3637, FN=0, Flags=.p..R.F.C"
"1777","5.673564","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3638, FN=0, Flags=.p....F.C"
"1787","5.740272","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3639, FN=0, Flags=.p....F.C"
"1805","5.841887","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3640, FN=0, Flags=.p....F.C"
"1827","5.942525","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3641, FN=0, Flags=.p....F.C"
"1854","6.056831","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3642, FN=0, Flags=.p....F.C"
"1878","6.167065","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3643, FN=0, Flags=.p....F.C"
"1901","6.254501","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3644, FN=0, Flags=.p....F.C"
"1924","6.357055","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3645, FN=0, Flags=.p....F.C"
"1969","6.506182","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3646, FN=0, Flags=.p..R.F.C"
"1984","6.598884","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3647, FN=0, Flags=.p....F.C"
"2005","6.677796","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3648, FN=0, Flags=.p....F.C"
"2032","6.767383","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3649, FN=0, Flags=.p....F.C"
"2047","6.802191","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3649, FN=0, Flags=.p..R.F.C"
"2061","6.866906","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3650, FN=0, Flags=.p....F.C"
"2085","6.970907","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3651, FN=0, Flags=.p....F.C"
"2089","6.977679","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","190","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3652, FN=0, Flags=.p..R.F.C"
"2102","7.084102","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3653, FN=0, Flags=.p....F.C"
"2119","7.173726","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","130","QoS Data, SN=3654, FN=0, Flags=.p....F.C"
"2131","7.276240","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3655, FN=0, Flags=.p....F.C"
"2163","7.384160","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3656, FN=0, Flags=.p....F.C"
"2187","7.485812","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3657, FN=0, Flags=.p....F.C"
"2203","7.586337","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","130","QoS Data, SN=3658, FN=0, Flags=.p....F.C"
"2226","7.715467","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","130","QoS Data, SN=3659, FN=0, Flags=.p....F.C"
"2235","7.793478","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","130","QoS Data, SN=3660, FN=0, Flags=.p....F.C"
"2249","7.896610","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3661, FN=0, Flags=.p....F.C"
"2267","7.997252","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3662, FN=0, Flags=.p....F.C"
"2282","8.103579","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3663, FN=0, Flags=.p....F.C"
"2296","8.208306","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3664, FN=0, Flags=.p....F.C"
"2315","8.319823","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3665, FN=0, Flags=.p....F.C"
"2337","8.442604","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3666, FN=0, Flags=.p....F.C"
"2347","8.515972","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3667, FN=0, Flags=.p....F.C"
"2371","8.642452","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","52","QoS Data, SN=3668, FN=0, Flags=.p..R.F.C"
"2379","8.722501","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3669, FN=0, Flags=.p....F.C"
"2404","8.849136","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3670, FN=0, Flags=.p....F.C"
"2429","8.987270","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3671, FN=0, Flags=.p....F.C"
"2442","9.033070","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3672, FN=0, Flags=.p....F.C"
"2455","9.129686","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3673, FN=0, Flags=.p....F.C"
"2473","9.238555","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3674, FN=0, Flags=.p..R.F.C"
"2493","9.332766","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3675, FN=0, Flags=.p....F.C"
"2520","9.437083","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3676, FN=0, Flags=.p....F.C"
"2534","9.539226","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3677, FN=0, Flags=.p....F.C"
"2555","9.636754","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3678, FN=0, Flags=.p..R.F.C"
"2573","9.743491","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3679, FN=0, Flags=.p....F.C"
"2588","9.845197","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3680, FN=0, Flags=.p....F.C"
"2609","9.949135","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3681, FN=0, Flags=.p....F.C"
"2626","10.052012","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3682, FN=0, Flags=.p....F.C"
"2633","10.079883","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3683, FN=0, Flags=.p....F.C"
"2642","10.158826","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3684, FN=0, Flags=.p....F.C"
"2659","10.261406","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3685, FN=0, Flags=.p....F.C"
"2681","10.363588","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3686, FN=0, Flags=.p....F.C"
"2699","10.464504","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3687, FN=0, Flags=.p....F.C"
"2723","10.563662","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3688, FN=0, Flags=.p....F.C"
"2744","10.673809","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3689, FN=0, Flags=.p....F.C"
"2769","10.769450","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3690, FN=0, Flags=.p....F.C"
"2781","10.875556","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=3691, FN=0, Flags=.p....F.C"
"2801","10.977904","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3692, FN=0, Flags=.p....F.C"
"2816","11.079395","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3693, FN=0, Flags=.p....F.C"
"2828","11.184845","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3694, FN=0, Flags=.p....F.C"
"2865","11.281513","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=3695, FN=0, Flags=.p....F.C"
"2876","11.387251","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3696, FN=0, Flags=.p....F.C"
"2907","11.486324","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3697, FN=0, Flags=.p....F.C"
"2932","11.590534","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3698, FN=0, Flags=.p....F.C"
"2969","11.712936","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3699, FN=0, Flags=.p..R.F.C"
"3001","11.833815","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3700, FN=0, Flags=.p....F.C"
"3013","11.895603","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3701, FN=0, Flags=.p....F.C"
"3032","12.001968","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3702, FN=0, Flags=.p....F.C"
"3051","12.097266","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3703, FN=0, Flags=.p....F.C"
"3078","12.197017","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3704, FN=0, Flags=.p....F.C"
"3109","12.297413","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3705, FN=0, Flags=.p....F.C"
"3138","12.400912","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3706, FN=0, Flags=.p....F.C"
"3175","12.500004","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3707, FN=0, Flags=.p....F.C"
"3189","12.601767","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3708, FN=0, Flags=.p....F.C"
"3220","12.706931","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3709, FN=0, Flags=.p....F.C"
"3264","12.846322","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3710, FN=0, Flags=.p....F.C"
"3267","12.849742","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3710, FN=0, Flags=.p..R.F.C"
"3280","12.918709","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3711, FN=0, Flags=.p....F.C"
"3305","13.022952","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3712, FN=0, Flags=.p....F.C"
"3334","13.139175","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3713, FN=0, Flags=.p....F.C"
"3369","13.228528","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3714, FN=0, Flags=.p....F.C"
"3393","13.328694","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=3715, FN=0, Flags=.p....F.C"
"3426","13.436851","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3716, FN=0, Flags=.p....F.C"
"3472","13.535924","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3717, FN=0, Flags=.p....F.C"
"3506","13.642679","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","144.444","QoS Data, SN=3718, FN=0, Flags=.p..R.F.C"
"3538","13.747203","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3719, FN=0, Flags=.p....F.C"
"3608","13.844461","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3720, FN=0, Flags=.p..R.F.C"
"3625","13.943123","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=3721, FN=0, Flags=.p....F.C"
