"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"249","1.147755","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=3098, FN=0, Flags=.p..R.F.C"
"269","1.257847","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3099, FN=0, Flags=.p....F.C"
"289","1.353039","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3100, FN=0, Flags=.p....F.C"
"314","1.507840","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3101, FN=0, Flags=.p....F.C"
"336","1.595170","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=3102, FN=0, Flags=.p....F.C"
"354","1.659289","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=3103, FN=0, Flags=.p....F.C"
"374","1.790272","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3104, FN=0, Flags=.p....F.C"
"384","1.870286","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3105, FN=0, Flags=.p....F.C"
"431","1.973270","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3106, FN=0, Flags=.p....F.C"
"477","2.108342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=3107, FN=0, Flags=.p....F.C"
"509","2.179361","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3108, FN=0, Flags=.p....F.C"
"514","2.212463","aa:3d:0d:e7:5c:dd","Apple_08:a2:51","802.11","246","-41 dBm","-93 dBm","52 dB","1","Probe Response, SN=3373, FN=0, Flags=........C, BI=100, SSID=z5098300"
"527","2.280490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3109, FN=0, Flags=.p....F.C"
"545","2.391901","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3110, FN=0, Flags=.p....F.C"
"556","2.484775","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3111, FN=0, Flags=.p....F.C"
"569","2.587375","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3112, FN=0, Flags=.p....F.C"
"587","2.692525","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3113, FN=0, Flags=.p....F.C"
"602","2.797490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3114, FN=0, Flags=.p....F.C"
"620","2.910824","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3115, FN=0, Flags=.p..R.F.C"
"639","3.002437","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3116, FN=0, Flags=.p....F.C"
"653","3.102331","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3117, FN=0, Flags=.p....F.C"
"668","3.207766","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3118, FN=0, Flags=.p....F.C"
"687","3.312289","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3119, FN=0, Flags=.p....F.C"
"703","3.422388","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3120, FN=0, Flags=.p....F.C"
"717","3.524582","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3121, FN=0, Flags=.p....F.C"
"733","3.629532","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3122, FN=0, Flags=.p....F.C"
"749","3.731017","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3123, FN=0, Flags=.p....F.C"
"765","3.852260","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3124, FN=0, Flags=.p....F.C"
"780","3.934506","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3125, FN=0, Flags=.p....F.C"
"796","4.038151","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3126, FN=0, Flags=.p....F.C"
"812","4.140332","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3127, FN=0, Flags=.p....F.C"
"830","4.243798","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3128, FN=0, Flags=.p....F.C"
"847","4.346618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3129, FN=0, Flags=.p....F.C"
"865","4.447533","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3130, FN=0, Flags=.p....F.C"
"884","4.549915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3131, FN=0, Flags=.p....F.C"
"905","4.670267","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3132, FN=0, Flags=.p....F.C"
"931","4.752330","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3133, FN=0, Flags=.p....F.C"
"960","4.857384","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3134, FN=0, Flags=.p....F.C"
"985","4.964102","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3135, FN=0, Flags=.p....F.C"
"1003","5.090888","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3136, FN=0, Flags=.p....F.C"
"1021","5.179362","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3137, FN=0, Flags=.p....F.C"
"1025","5.192433","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3138, FN=0, Flags=.p....F.C"
"1035","5.222581","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=144, FN=0, Flags=.p....F.C"
"1043","5.252877","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=145, FN=0, Flags=.p....F.C"
"1064","5.271172","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","43.3333","QoS Data, SN=3139, FN=0, Flags=.p....F.C"
"1078","5.373866","2a:c7:09:5b:d8:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3140, FN=0, Flags=.p....F.C"
"1082","5.374347","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","86.6667","QoS Data, SN=3140, FN=0, Flags=.p..R.F.C"
"1096","5.471651","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3141, FN=0, Flags=.p....F.C"
"1113","5.589272","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3142, FN=0, Flags=.p....F.C"
"1132","5.680223","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3143, FN=0, Flags=.p....F.C"
"1149","5.778515","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3144, FN=0, Flags=.p....F.C"
"1155","5.813096","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=100, FN=0, Flags=.p....F.C"
"1168","5.881597","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3145, FN=0, Flags=.p....F.C"
"1186","5.984955","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3146, FN=0, Flags=.p....F.C"
"1200","6.087509","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3147, FN=0, Flags=.p....F.C"
"1219","6.190365","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3148, FN=0, Flags=.p....F.C"
"1235","6.288076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3149, FN=0, Flags=.p....F.C"
"1252","6.415761","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3150, FN=0, Flags=.p....F.C"
"1330","6.526130","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3151, FN=0, Flags=.p....F.C"
"1361","6.599823","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3152, FN=0, Flags=.p....F.C"
"1466","6.699286","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3153, FN=0, Flags=.p....F.C"
"1482","6.792998","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3154, FN=0, Flags=.p....F.C"
"1500","6.904007","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3155, FN=0, Flags=.p....F.C"
"1525","7.006358","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3156, FN=0, Flags=.p....F.C"
"1528","7.007847","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3156, FN=0, Flags=.p..R.F.C"
"1541","7.100066","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3157, FN=0, Flags=.p....F.C"
"1562","7.211503","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3158, FN=0, Flags=.p....F.C"
"1578","7.313553","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3159, FN=0, Flags=.p....F.C"
"1597","7.436998","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3160, FN=0, Flags=.p....F.C"
"1612","7.518372","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3161, FN=0, Flags=.p....F.C"
"1629","7.612817","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3162, FN=0, Flags=.p....F.C"
"1655","7.738207","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3163, FN=0, Flags=.p....F.C"
"1681","7.832847","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","43.3333","QoS Data, SN=3164, FN=0, Flags=.p....F.C"
"1700","7.931183","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3165, FN=0, Flags=.p....F.C"
"1729","8.038942","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3166, FN=0, Flags=.p....F.C"
"1764","8.140009","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3167, FN=0, Flags=.p....F.C"
"1780","8.229007","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3168, FN=0, Flags=.p....F.C"
"1822","8.358150","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3169, FN=0, Flags=.p....F.C"
"1835","8.404613","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3170, FN=0, Flags=.p....F.C"
"1849","8.441118","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3171, FN=0, Flags=.p....F.C"
"1865","8.542239","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3172, FN=0, Flags=.p....F.C"
"1884","8.644868","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3173, FN=0, Flags=.p....F.C"
"1888","8.645665","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3174, FN=0, Flags=.p....F.C"
"1910","8.750988","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-87 dBm","46 dB","144.444","QoS Data, SN=3175, FN=0, Flags=.p....F.C"
"1927","8.848115","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3176, FN=0, Flags=.p....F.C"
"1951","8.973024","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3177, FN=0, Flags=.p....F.C"
"1967","9.057758","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3178, FN=0, Flags=.p....F.C"
"1996","9.187225","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3179, FN=0, Flags=.p....F.C"
"2016","9.260618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3180, FN=0, Flags=.p....F.C"
"2043","9.362312","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3181, FN=0, Flags=.p....F.C"
"2059","9.464319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3182, FN=0, Flags=.p....F.C"
"2080","9.567430","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3183, FN=0, Flags=.p....F.C"
"2097","9.670078","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3184, FN=0, Flags=.p....F.C"
"2110","9.772838","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3185, FN=0, Flags=.p....F.C"
"2127","9.875241","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-87 dBm","46 dB","144.444","QoS Data, SN=3186, FN=0, Flags=.p....F.C"
"2145","9.982748","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3187, FN=0, Flags=.p....F.C"
"2164","10.079002","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-87 dBm","51 dB","144.444","QoS Data, SN=3188, FN=0, Flags=.p....F.C"
"2177","10.182807","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3189, FN=0, Flags=.p....F.C"
"2192","10.282469","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3190, FN=0, Flags=.p....F.C"
"2212","10.383793","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3191, FN=0, Flags=.p....F.C"
"2230","10.490077","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3192, FN=0, Flags=.p....F.C"
"2256","10.625324","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-87 dBm","48 dB","144.444","QoS Data, SN=3193, FN=0, Flags=.p..R.F.C"
"2281","10.696889","0a:c7:09:5b:d8:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3194, FN=0, Flags=.p..R.F.C"
"2284","10.697791","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","57.7778","QoS Data, SN=3194, FN=0, Flags=.p..R.F.C"
"2303","10.796678","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3195, FN=0, Flags=.p....F.C"
"2322","10.915436","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3196, FN=0, Flags=.p....F.C"
"2338","11.002329","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3197, FN=0, Flags=.p....F.C"
"2351","11.101336","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3198, FN=0, Flags=.p....F.C"
"2374","11.219775","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3199, FN=0, Flags=.p....F.C"
"2389","11.309657","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-87 dBm","45 dB","144.444","QoS Data, SN=3200, FN=0, Flags=.p....F.C"
"2404","11.410542","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3201, FN=0, Flags=.p....F.C"
"2424","11.537108","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3202, FN=0, Flags=.p....F.C"
"2445","11.629215","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-87 dBm","46 dB","144.444","QoS Data, SN=3203, FN=0, Flags=.p....F.C"
"2458","11.674007","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","163","-35 dBm","-87 dBm","52 dB","144.444","QoS Data, SN=3204, FN=0, Flags=.p....F.C"
"2469","11.718760","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3205, FN=0, Flags=.p....F.C"
"2471","11.723636","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","194","-40 dBm","-87 dBm","47 dB","144.444","QoS Data, SN=3206, FN=0, Flags=.p....F.C"
"2488","11.821316","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3207, FN=0, Flags=.p....F.C"
"2502","11.922751","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3208, FN=0, Flags=.p....F.C"
"2519","12.026061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3209, FN=0, Flags=.p....F.C"
"2535","12.129778","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3210, FN=0, Flags=.p....F.C"
"2548","12.230583","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3211, FN=0, Flags=.p....F.C"
"2563","12.333647","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3468, FN=0, Flags=.p....F.C"
"2565","12.334990","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3212, FN=0, Flags=.p..R.F.C"
"2587","12.437171","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3213, FN=0, Flags=.p....F.C"
"2609","12.538844","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3214, FN=0, Flags=.p....F.C"
"2632","12.642135","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-87 dBm","46 dB","144.444","QoS Data, SN=3215, FN=0, Flags=.p....F.C"
"2653","12.742697","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3216, FN=0, Flags=.p....F.C"
"2669","12.844453","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3217, FN=0, Flags=.p....F.C"
"2673","12.870465","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","191","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3218, FN=0, Flags=.p....F.C"
"2682","12.904782","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=146, FN=0, Flags=.p....F.C"
"2688","12.939619","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3219, FN=0, Flags=.p....F.C"
"2691","12.943552","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","366","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3220, FN=0, Flags=.p....F.C"
"2695","12.948653","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-87 dBm","45 dB","144.444","QoS Data, SN=3221, FN=0, Flags=.p....F.C"
"2715","13.015244","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-43 dBm","-87 dBm","44 dB","144.444","QoS Data, SN=3225, FN=0, Flags=.p....F.C"
"2723","13.021319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","198","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3228, FN=0, Flags=.p....F.C"
"2729","13.038685","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-44 dBm","-87 dBm","43 dB","144.444","QoS Data, SN=3230, FN=0, Flags=.p....F.C"
"2752","13.109470","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-87 dBm","46 dB","144.444","QoS Data, SN=3231, FN=0, Flags=.p....F.C"
