"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"4","0.004619","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","130","QoS Data, SN=2134, FN=0, Flags=.p....F.C"
"24","0.096059","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2135, FN=0, Flags=.p....F.C"
"43","0.208285","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","130","QoS Data, SN=2136, FN=0, Flags=.p....F.C"
"55","0.301478","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","130","QoS Data, SN=2137, FN=0, Flags=.p....F.C"
"88","0.421547","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2138, FN=0, Flags=.p....F.C"
"117","0.521901","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","130","QoS Data, SN=2139, FN=0, Flags=.p..R.F.C"
"138","0.618218","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2140, FN=0, Flags=.p....F.C"
"153","0.721248","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2141, FN=0, Flags=.p....F.C"
"167","0.822571","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2142, FN=0, Flags=.p....F.C"
"183","0.939583","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2143, FN=0, Flags=.p....F.C"
"200","1.027106","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2144, FN=0, Flags=.p....F.C"
"220","1.129839","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","144.444","QoS Data, SN=2145, FN=0, Flags=.p....F.C"
"240","1.247686","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-46 dBm","-96 dBm","50 dB","144.444","QoS Data, SN=2146, FN=0, Flags=.p....F.C"
"253","1.337330","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2147, FN=0, Flags=.p....F.C"
"267","1.437945","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2148, FN=0, Flags=.p....F.C"
"274","1.536245","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2149, FN=0, Flags=.p....F.C"
"292","1.641772","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-96 dBm","52 dB","144.444","QoS Data, SN=2150, FN=0, Flags=.p....F.C"
"304","1.736009","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=2151, FN=0, Flags=.p....F.C"
"322","1.845759","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2152, FN=0, Flags=.p....F.C"
"334","1.947778","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2153, FN=0, Flags=.p....F.C"
"348","2.042251","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2154, FN=0, Flags=.p....F.C"
"362","2.142361","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2155, FN=0, Flags=.p....F.C"
"375","2.246208","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2156, FN=0, Flags=.p....F.C"
"390","2.368574","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2157, FN=0, Flags=.p....F.C"
"401","2.451606","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2158, FN=0, Flags=.p....F.C"
"417","2.562677","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2159, FN=0, Flags=.p....F.C"
"436","2.666648","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2160, FN=0, Flags=.p....F.C"
"452","2.768293","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2161, FN=0, Flags=.p....F.C"
"464","2.869484","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2162, FN=0, Flags=.p....F.C"
"478","2.974939","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2163, FN=0, Flags=.p....F.C"
"490","3.074426","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2164, FN=0, Flags=.p....F.C"
"501","3.177468","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2165, FN=0, Flags=.p..R.F.C"
"516","3.281427","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=2166, FN=0, Flags=.p....F.C"
"527","3.381745","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2167, FN=0, Flags=.p....F.C"
"540","3.485809","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2168, FN=0, Flags=.p....F.C"
"550","3.586041","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2169, FN=0, Flags=.p....F.C"
"561","3.681259","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2170, FN=0, Flags=.p....F.C"
"578","3.817953","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2171, FN=0, Flags=.p....F.C"
"587","3.885975","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2172, FN=0, Flags=.p....F.C"
"605","3.997753","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2173, FN=0, Flags=.p....F.C"
"621","4.102451","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2174, FN=0, Flags=.p....F.C"
"634","4.202705","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2175, FN=0, Flags=.p....F.C"
"642","4.295478","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2176, FN=0, Flags=.p....F.C"
"660","4.406589","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2177, FN=0, Flags=.p....F.C"
"672","4.507997","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2178, FN=0, Flags=.p....F.C"
"685","4.611436","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2179, FN=0, Flags=.p....F.C"
"704","4.713742","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2180, FN=0, Flags=.p....F.C"
"719","4.816191","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2181, FN=0, Flags=.p....F.C"
"736","4.929449","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","86.6667","QoS Data, SN=2182, FN=0, Flags=.p..R.F.C"
"750","5.021844","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2183, FN=0, Flags=.p....F.C"
"759","5.125242","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2184, FN=0, Flags=.p....F.C"
"766","5.229476","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2185, FN=0, Flags=.p....F.C"
"778","5.334333","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2186, FN=0, Flags=.p....F.C"
"788","5.419320","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","313","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2187, FN=0, Flags=.p....F.C"
"795","5.437234","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2188, FN=0, Flags=.p....F.C"
"802","5.540213","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2189, FN=0, Flags=.p....F.C"
"816","5.644548","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2190, FN=0, Flags=.p....F.C"
"829","5.752668","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2191, FN=0, Flags=.p....F.C"
"838","5.847263","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2192, FN=0, Flags=.p....F.C"
"864","5.951243","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2193, FN=0, Flags=.p....F.C"
"887","6.060319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2194, FN=0, Flags=.p....F.C"
"901","6.165423","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2195, FN=0, Flags=.p....F.C"
"936","6.268053","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2196, FN=0, Flags=.p....F.C"
"949","6.362996","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2197, FN=0, Flags=.p..R.F.C"
"951","6.363442","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","86.6667","QoS Data, SN=2197, FN=0, Flags=.p..R.F.C"
"966","6.490295","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2198, FN=0, Flags=.p....F.C"
"981","6.571693","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2199, FN=0, Flags=.p....F.C"
"997","6.674757","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2200, FN=0, Flags=.p....F.C"
"1010","6.805465","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=2201, FN=0, Flags=.p....F.C"
"1023","6.879730","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2202, FN=0, Flags=.p....F.C"
"1034","6.982269","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2203, FN=0, Flags=.p....F.C"
"1053","7.125684","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2204, FN=0, Flags=.p....F.C"
"1064","7.188000","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2205, FN=0, Flags=.p....F.C"
"1103","7.402434","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2207, FN=0, Flags=.p....F.C"
"1117","7.494425","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2208, FN=0, Flags=.p....F.C"
"1147","7.594963","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2209, FN=0, Flags=.p....F.C"
"1149","7.595345","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","86.6667","QoS Data, SN=2209, FN=0, Flags=.p..R.F.C"
"1169","7.702283","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2210, FN=0, Flags=.p....F.C"
"1180","7.784385","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2211, FN=0, Flags=.p....F.C"
"1186","7.792836","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2212, FN=0, Flags=.p....F.C"
"1199","7.898260","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2213, FN=0, Flags=.p....F.C"
"1209","8.006142","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2214, FN=0, Flags=.p....F.C"
"1222","8.105016","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","57.7778","QoS Data, SN=2215, FN=0, Flags=.p..R.F.C"
"1234","8.194631","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2216, FN=0, Flags=.p....F.C"
"1239","8.210936","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2217, FN=0, Flags=.p....F.C"
"1267","8.342525","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2218, FN=0, Flags=.p....F.C"
"1287","8.424148","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2219, FN=0, Flags=.p....F.C"
"1308","8.535616","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-42 dBm","-96 dBm","54 dB","86.6667","QoS Data, SN=2220, FN=0, Flags=.p..R.F.C"
"1310","8.536238","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2221, FN=0, Flags=.p....F.C"
"1330","8.621554","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2222, FN=0, Flags=.p....F.C"
"1343","8.742330","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2223, FN=0, Flags=.p....F.C"
"1355","8.825354","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2224, FN=0, Flags=.p....F.C"
"1380","8.927610","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2225, FN=0, Flags=.p....F.C"
"1392","8.977484","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","408","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2226, FN=0, Flags=.p....F.C"
"1397","8.982618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","408","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=2226, FN=0, Flags=.p..R.F.C"
"1403","8.998413","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-42 dBm","-96 dBm","54 dB","144.444","QoS Data, SN=470, FN=0, Flags=.p....F.C"
"1417","9.028995","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=471, FN=0, Flags=.p....F.C"
"1418","9.029091","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=2227, FN=0, Flags=.p....F.C"
"1421","9.037481","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=2227, FN=0, Flags=.p..R.F.C"
"1434","9.124351","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2228, FN=0, Flags=.p....F.C"
"1450","9.206408","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2235, FN=0, Flags=.p....F.C"
"1462","9.225017","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2236, FN=0, Flags=.p....F.C"
"1464","9.238121","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2237, FN=0, Flags=.p....F.C"
"1478","9.327821","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2238, FN=0, Flags=.p....F.C"
"1480","9.337732","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","205","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2239, FN=0, Flags=.p....F.C"
"1490","9.375341","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-43 dBm","-96 dBm","53 dB","144.444","QoS Data, SN=2240, FN=0, Flags=.p....F.C"
