"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"7","0.030421","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-101 dBm","61 dB","144.444","QoS Data, SN=213, FN=0, Flags=.p....F.C"
"26","0.137808","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-101 dBm","60 dB","144.444","QoS Data, SN=214, FN=0, Flags=.p....F.C"
"48","0.275342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-101 dBm","57 dB","144.444","QoS Data, SN=215, FN=0, Flags=.p..R.F.C"
"68","0.378838","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=216, FN=0, Flags=.p....F.C"
"86","0.472168","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=217, FN=0, Flags=.p....F.C"
"94","0.554280","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=218, FN=0, Flags=.p....F.C"
"108","0.675211","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=219, FN=0, Flags=.p..R.F.C"
"120","0.760746","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=220, FN=0, Flags=.p....F.C"
"129","0.849883","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-30 dBm","-101 dBm","71 dB","144.444","QoS Data, SN=221, FN=0, Flags=.p....F.C"
"136","0.914185","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","183","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=222, FN=0, Flags=.p....F.C"
"154","0.971314","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=223, FN=0, Flags=.p....F.C"
"165","1.051983","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=224, FN=0, Flags=.p....F.C"
"179","1.170142","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-31 dBm","-101 dBm","70 dB","130","QoS Data, SN=225, FN=0, Flags=.p....F.C"
"190","1.271263","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","130","QoS Data, SN=226, FN=0, Flags=.p....F.C"
"200","1.376736","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=227, FN=0, Flags=.p....F.C"
"211","1.460062","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=228, FN=0, Flags=.p....F.C"
"222","1.561826","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=229, FN=0, Flags=.p....F.C"
"233","1.664772","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=230, FN=0, Flags=.p....F.C"
"242","1.767458","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=231, FN=0, Flags=.p....F.C"
"257","1.936641","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","130","QoS Data, SN=232, FN=0, Flags=.p....F.C"
"265","1.973286","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=233, FN=0, Flags=.p....F.C"
"279","2.102895","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=234, FN=0, Flags=.p....F.C"
"283","2.141632","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=3541, FN=0, Flags=.p....F.C"
"286","2.146073","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3543, FN=0, Flags=.p....F.C"
"292","2.173290","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=235, FN=0, Flags=.p....F.C"
"304","2.227268","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3544, FN=0, Flags=.p....F.C"
"309","2.238021","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3546, FN=0, Flags=.p....F.C"
"316","2.276346","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=236, FN=0, Flags=.p....F.C"
"318","2.283289","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1486","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3547, FN=0, Flags=.p....F.C"
"322","2.283569","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","193","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=3549, FN=0, Flags=.p..R.F.C"
"332","2.313380","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3550, FN=0, Flags=.p....F.C"
"334","2.340407","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1454","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3551, FN=0, Flags=.p....F.C"
"339","2.346091","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","193","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=3553, FN=0, Flags=.p....F.C"
"350","2.399056","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=3554, FN=0, Flags=.p....F.C"
"354","2.401303","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=237, FN=0, Flags=.p....F.C"
"369","2.478422","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=238, FN=0, Flags=.p....F.C"
"381","2.580852","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=239, FN=0, Flags=.p....F.C"
"395","2.709594","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=240, FN=0, Flags=.p....F.C"
"406","2.786932","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=241, FN=0, Flags=.p....F.C"
"418","2.887937","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=242, FN=0, Flags=.p....F.C"
"426","3.001991","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=243, FN=0, Flags=.p....F.C"
"435","3.095672","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=244, FN=0, Flags=.p....F.C"
"443","3.197076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=245, FN=0, Flags=.p....F.C"
"457","3.302070","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=246, FN=0, Flags=.p....F.C"
"476","3.407448","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-31 dBm","-101 dBm","70 dB","144.444","QoS Data, SN=247, FN=0, Flags=.p....F.C"
"493","3.510010","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=248, FN=0, Flags=.p....F.C"
"513","3.606451","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=249, FN=0, Flags=.p....F.C"
"536","3.716485","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","43.3333","QoS Data, SN=250, FN=0, Flags=.p....F.C"
"544","3.811565","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=251, FN=0, Flags=.p....F.C"
"564","3.937001","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=252, FN=0, Flags=.p....F.C"
"574","4.016753","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=253, FN=0, Flags=.p....F.C"
"587","4.119270","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=254, FN=0, Flags=.p....F.C"
"609","4.230699","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=255, FN=0, Flags=.p....F.C"
"622","4.327353","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=256, FN=0, Flags=.p....F.C"
"637","4.431429","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=257, FN=0, Flags=.p....F.C"
"652","4.536512","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=258, FN=0, Flags=.p....F.C"
"665","4.673942","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=259, FN=0, Flags=.p....F.C"
"677","4.763287","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=260, FN=0, Flags=.p....F.C"
"683","4.842649","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=261, FN=0, Flags=.p....F.C"
"704","4.957261","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","43.3333","QoS Data, SN=262, FN=0, Flags=.p..R.F.C"
"740","5.148514","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=263, FN=0, Flags=.p....F.C"
"746","5.185981","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=264, FN=0, Flags=.p....F.C"
"760","5.254613","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=265, FN=0, Flags=.p....F.C"
