"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"9","0.054402","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=3739, FN=0, Flags=.p....F.C"
"22","0.172059","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3740, FN=0, Flags=.p....F.C"
"30","0.259168","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3741, FN=0, Flags=.p....F.C"
"42","0.365438","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=3742, FN=0, Flags=.p....F.C"
"54","0.463875","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3743, FN=0, Flags=.p....F.C"
"65","0.566265","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-89 dBm","56 dB","144.444","QoS Data, SN=3744, FN=0, Flags=.p....F.C"
"80","0.668795","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3745, FN=0, Flags=.p....F.C"
"89","0.771631","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3746, FN=0, Flags=.p....F.C"
"115","0.874855","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3747, FN=0, Flags=.p....F.C"
"123","0.976199","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=3748, FN=0, Flags=.p....F.C"
"130","1.078134","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3749, FN=0, Flags=.p....F.C"
"158","1.185892","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3750, FN=0, Flags=.p....F.C"
"183","1.283070","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3751, FN=0, Flags=.p....F.C"
"196","1.385544","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3752, FN=0, Flags=.p....F.C"
"201","1.440161","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3753, FN=0, Flags=.p....F.C"
"210","1.488065","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3754, FN=0, Flags=.p....F.C"
"237","1.590220","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3755, FN=0, Flags=.p....F.C"
"263","1.692900","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3756, FN=0, Flags=.p....F.C"
"286","1.795143","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=3757, FN=0, Flags=.p....F.C"
"314","1.892289","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3758, FN=0, Flags=.p....F.C"
"340","2.000807","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=3759, FN=0, Flags=.p....F.C"
