"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"9","0.030307","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-44 dBm","-89 dBm","45 dB","144.444","QoS Data, SN=2544, FN=0, Flags=.p....F.C"
"19","0.054931","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-89 dBm","45 dB","86.6667","QoS Data, SN=2548, FN=0, Flags=.p....F.C"
"38","0.145084","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-44 dBm","-89 dBm","45 dB","144.444","QoS Data, SN=2551, FN=0, Flags=.p....F.C"
"42","0.146019","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-44 dBm","-89 dBm","45 dB","144.444","QoS Data, SN=2553, FN=0, Flags=.p....F.C"
"48","0.154888","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1366","-44 dBm","-89 dBm","45 dB","86.6667","QoS Data, SN=2554, FN=0, Flags=.p....F.C"
"68","0.231121","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-47 dBm","-89 dBm","42 dB","144.444","QoS Data, SN=2555, FN=0, Flags=.p....F.C"
"71","0.239339","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-46 dBm","-89 dBm","43 dB","144.444","QoS Data, SN=2557, FN=0, Flags=.p....F.C"
"72","0.239604","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-46 dBm","-89 dBm","43 dB","144.444","QoS Data, SN=2556, FN=0, Flags=.p..R.F.C"
"92","0.255913","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1375","-40 dBm","-89 dBm","49 dB","57.7778","QoS Data, SN=2558, FN=0, Flags=.p....F.C"
"93","0.255991","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2559, FN=0, Flags=.p....F.C"
"108","0.337849","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2560, FN=0, Flags=.p....F.C"
"125","0.440256","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2561, FN=0, Flags=.p....F.C"
"141","0.540672","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","144.444","QoS Data, SN=2562, FN=0, Flags=.p....F.C"
"172","0.667718","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2563, FN=0, Flags=.p....F.C"
"195","0.746978","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","144.444","QoS Data, SN=2564, FN=0, Flags=.p....F.C"
"217","0.850354","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2565, FN=0, Flags=.p....F.C"
"227","0.874474","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-89 dBm","49 dB","78","QoS Data, SN=602, FN=0, Flags=.p..R.F.C"
"241","0.950696","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","130","QoS Data, SN=2566, FN=0, Flags=.p....F.C"
"258","1.051037","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","130","QoS Data, SN=2567, FN=0, Flags=.p....F.C"
"276","1.153149","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","130","QoS Data, SN=2568, FN=0, Flags=.p....F.C"
"297","1.255614","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-89 dBm","50 dB","130","QoS Data, SN=2569, FN=0, Flags=.p....F.C"
"314","1.356618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","130","QoS Data, SN=2570, FN=0, Flags=.p....F.C"
"359","1.471060","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-96 dBm","53 dB","130","QoS Data, SN=2571, FN=0, Flags=.p....F.C"
"386","1.566653","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","52","QoS Data, SN=2572, FN=0, Flags=.p..R.F.C"
"404","1.660462","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2573, FN=0, Flags=.p....F.C"
"428","1.767543","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2574, FN=0, Flags=.p....F.C"
