"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"5","0.012341","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=370, FN=0, Flags=.p....F.C"
"53","0.114374","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=371, FN=0, Flags=.p..R.F.C"
"73","0.216197","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=372, FN=0, Flags=.p....F.C"
"92","0.320598","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=373, FN=0, Flags=.p....F.C"
"114","0.426429","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=374, FN=0, Flags=.p....F.C"
"164","0.527863","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=375, FN=0, Flags=.p....F.C"
"197","0.655469","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=376, FN=0, Flags=.p....F.C"
"224","0.744076","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=377, FN=0, Flags=.p....F.C"
"271","0.846166","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=378, FN=0, Flags=.p....F.C"
"334","0.963673","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","57.7778","QoS Data, SN=379, FN=0, Flags=.p....F.C"
"353","1.048066","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-101 dBm","68 dB","57.7778","QoS Data, SN=380, FN=0, Flags=.p....F.C"
"385","1.145031","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-101 dBm","66 dB","144.444","QoS Data, SN=381, FN=0, Flags=.p....F.C"
"404","1.256677","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=382, FN=0, Flags=.p....F.C"
"406","1.297404","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-101 dBm","65 dB","144.444","QoS Data, SN=383, FN=0, Flags=.p....F.C"
"415","1.354220","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=384, FN=0, Flags=.p....F.C"
"499","1.581357","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-101 dBm","69 dB","144.444","QoS Data, SN=385, FN=0, Flags=.p....F.C"
"544","1.662961","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=386, FN=0, Flags=.p....F.C"
"565","1.763898","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-101 dBm","67 dB","144.444","QoS Data, SN=387, FN=0, Flags=.p....F.C"
"575","1.845004","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","170","-33 dBm","-101 dBm","68 dB","144.444","QoS Data, SN=388, FN=0, Flags=.p....F.C"
"580","1.846182","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","245","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=390, FN=0, Flags=.p....F.C"
"591","1.866328","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-92 dBm","56 dB","144.444","QoS Data, SN=391, FN=0, Flags=.p....F.C"
