"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"286","1.236870","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","215","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=565, FN=0, Flags=.p....F.C"
"295","1.261413","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-41 dBm","-92 dBm","51 dB","144.444","QoS Data, SN=566, FN=0, Flags=.p....F.C"
"297","1.265245","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-41 dBm","-92 dBm","51 dB","144.444","QoS Data, SN=567, FN=0, Flags=.p....F.C"
"309","1.313331","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-92 dBm","51 dB","144.444","QoS Data, SN=1911, FN=0, Flags=.p....F.C"
"339","1.434811","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-92 dBm","50 dB","144.444","QoS Data, SN=1912, FN=0, Flags=.p....F.C"
"344","1.442483","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-92 dBm","51 dB","86.6667","QoS Data, SN=1913, FN=0, Flags=.p....F.C"
"358","1.510197","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-92 dBm","51 dB","144.444","QoS Data, SN=1914, FN=0, Flags=.p....F.C"
"386","1.623416","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-92 dBm","55 dB","43.3333","QoS Data, SN=1915, FN=0, Flags=.p....F.C"
"395","1.662306","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-42 dBm","-92 dBm","50 dB","144.444","QoS Data, SN=1916, FN=0, Flags=.p....F.C"
"407","1.719693","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1917, FN=0, Flags=.p....F.C"
"427","1.820031","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-92 dBm","50 dB","144.444","QoS Data, SN=1918, FN=0, Flags=.p....F.C"
"455","1.948611","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-92 dBm","51 dB","144.444","QoS Data, SN=1919, FN=0, Flags=.p....F.C"
"473","2.039532","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-92 dBm","51 dB","144.444","QoS Data, SN=1920, FN=0, Flags=.p....F.C"
"513","2.134500","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1921, FN=0, Flags=.p....F.C"
"531","2.235378","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1922, FN=0, Flags=.p....F.C"
"552","2.334583","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-92 dBm","51 dB","43.3333","QoS Data, SN=1923, FN=0, Flags=.p..R.F.C"
"566","2.434511","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1924, FN=0, Flags=.p....F.C"
"588","2.534958","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1925, FN=0, Flags=.p....F.C"
"605","2.640511","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1926, FN=0, Flags=.p....F.C"
"626","2.736266","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=1927, FN=0, Flags=.p....F.C"
"662","2.879071","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-92 dBm","53 dB","86.6667","QoS Data, SN=1928, FN=0, Flags=.p....F.C"
"679","2.955601","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1929, FN=0, Flags=.p....F.C"
"693","3.047734","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=1930, FN=0, Flags=.p....F.C"
"727","3.152382","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1931, FN=0, Flags=.p....F.C"
"736","3.193689","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","215","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=568, FN=0, Flags=.p....F.C"
"749","3.253755","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=1932, FN=0, Flags=.p....F.C"
"758","3.280439","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=570, FN=0, Flags=.p..R.F.C"
"760","3.283415","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-92 dBm","52 dB","144.444","QoS Data, SN=571, FN=0, Flags=.p....F.C"
"781","3.361432","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1933, FN=0, Flags=.p....F.C"
"796","3.458618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1934, FN=0, Flags=.p....F.C"
"814","3.512402","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-93 dBm","53 dB","43.3333","QoS Data, SN=572, FN=0, Flags=.p..R.F.C"
"824","3.561257","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1935, FN=0, Flags=.p....F.C"
"849","3.663808","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1936, FN=0, Flags=.p....F.C"
"871","3.764711","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","86.6667","QoS Data, SN=1937, FN=0, Flags=.p..R.F.C"
"890","3.875490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","57.7778","QoS Data, SN=1938, FN=0, Flags=.p..R.F.C"
"910","3.975996","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1939, FN=0, Flags=.p....F.C"
"925","4.082062","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1940, FN=0, Flags=.p....F.C"
"958","4.231029","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1941, FN=0, Flags=.p..R.F.C"
"967","4.266270","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","178","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1943, FN=0, Flags=.p....F.C"
"981","4.285792","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1944, FN=0, Flags=.p....F.C"
"999","4.387221","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1945, FN=0, Flags=.p....F.C"
"1022","4.521564","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1946, FN=0, Flags=.p....F.C"
"1036","4.594280","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1947, FN=0, Flags=.p....F.C"
"1057","4.700040","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1948, FN=0, Flags=.p....F.C"
"1078","4.816765","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","43.3333","QoS Data, SN=1949, FN=0, Flags=.p....F.C"
"1096","4.916013","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1950, FN=0, Flags=.p..R.F.C"
"1134","5.159725","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1952, FN=0, Flags=.p....F.C"
"1142","5.205112","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1953, FN=0, Flags=.p....F.C"
"1152","5.216784","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1954, FN=0, Flags=.p....F.C"
"1161","5.251320","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=562, FN=0, Flags=.p..R.F.C"
"1170","5.278104","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=563, FN=0, Flags=.p....F.C"
"1180","5.338662","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1955, FN=0, Flags=.p..R.F.C"
"1198","5.434271","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","43.3333","QoS Data, SN=1956, FN=0, Flags=.p....F.C"
"1223","5.532279","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1957, FN=0, Flags=.p..R.F.C"
"1245","5.644893","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1958, FN=0, Flags=.p....F.C"
"1264","5.742884","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1959, FN=0, Flags=.p....F.C"
"1290","5.843103","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","57.7778","QoS Data, SN=1960, FN=0, Flags=.p....F.C"
"1309","5.942255","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=1961, FN=0, Flags=.p....F.C"
"1334","6.043342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1962, FN=0, Flags=.p....F.C"
"1361","6.156388","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1963, FN=0, Flags=.p....F.C"
"1383","6.247350","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","57.7778","QoS Data, SN=1964, FN=0, Flags=.p..R.F.C"
"1411","6.362446","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","86.6667","QoS Data, SN=1965, FN=0, Flags=.p....F.C"
"1430","6.459695","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1966, FN=0, Flags=.p....F.C"
"1448","6.557089","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1967, FN=0, Flags=.p....F.C"
"1464","6.659422","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1968, FN=0, Flags=.p....F.C"
"1481","6.768475","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","57.7778","QoS Data, SN=1969, FN=0, Flags=.p....F.C"
"1502","6.873614","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","57.7778","QoS Data, SN=1970, FN=0, Flags=.p....F.C"
"1519","6.967371","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=1971, FN=0, Flags=.p....F.C"
"1538","7.070640","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1972, FN=0, Flags=.p....F.C"
"1563","7.171841","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1973, FN=0, Flags=.p....F.C"
"1577","7.273543","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1974, FN=0, Flags=.p....F.C"
"1605","7.377753","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=1975, FN=0, Flags=.p....F.C"
"1622","7.481853","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","86.6667","QoS Data, SN=1976, FN=0, Flags=.p....F.C"
"1642","7.581134","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1977, FN=0, Flags=.p....F.C"
"1658","7.682568","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1978, FN=0, Flags=.p....F.C"
"1679","7.784790","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1979, FN=0, Flags=.p....F.C"
"1696","7.888731","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1980, FN=0, Flags=.p....F.C"
"1719","7.989510","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1981, FN=0, Flags=.p....F.C"
"1743","8.097146","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1982, FN=0, Flags=.p....F.C"
"1766","8.199972","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1983, FN=0, Flags=.p....F.C"
"1783","8.301161","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","86.6667","QoS Data, SN=1984, FN=0, Flags=.p....F.C"
"1805","8.400770","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1985, FN=0, Flags=.p....F.C"
"1826","8.502262","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=1986, FN=0, Flags=.p....F.C"
"1843","8.619642","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1987, FN=0, Flags=.p....F.C"
"1865","8.713945","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=1988, FN=0, Flags=.p....F.C"
"1880","8.811143","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","57.7778","QoS Data, SN=1989, FN=0, Flags=.p....F.C"
"1903","8.912618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-93 dBm","51 dB","144.444","QoS Data, SN=1990, FN=0, Flags=.p..R.F.C"
"1917","9.024446","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1991, FN=0, Flags=.p....F.C"
"1937","9.118555","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1992, FN=0, Flags=.p..R.F.C"
"1954","9.220433","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=1993, FN=0, Flags=.p....F.C"
"1972","9.322231","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=1994, FN=0, Flags=.p....F.C"
"1998","9.421622","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","57.7778","QoS Data, SN=1995, FN=0, Flags=.p..R.F.C"
"2015","9.538888","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","86.6667","QoS Data, SN=1996, FN=0, Flags=.p....F.C"
"2035","9.619161","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-95 dBm","59 dB","144.444","QoS Data, SN=1997, FN=0, Flags=.p....F.C"
"2055","9.721998","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=1998, FN=0, Flags=.p....F.C"
"2075","9.822019","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=1999, FN=0, Flags=.p....F.C"
"2094","9.927753","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=2000, FN=0, Flags=.p....F.C"
"2110","10.025993","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2001, FN=0, Flags=.p....F.C"
"2129","10.139618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2002, FN=0, Flags=.p....F.C"
"2156","10.261388","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=2003, FN=0, Flags=.p....F.C"
"2172","10.333713","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2004, FN=0, Flags=.p....F.C"
"2191","10.434146","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=2005, FN=0, Flags=.p....F.C"
"2223","10.549297","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=2006, FN=0, Flags=.p....F.C"
"2239","10.639305","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=2007, FN=0, Flags=.p....F.C"
"2260","10.744463","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-95 dBm","59 dB","144.444","QoS Data, SN=2008, FN=0, Flags=.p....F.C"
"2287","10.856198","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=2009, FN=0, Flags=.p....F.C"
"2305","10.957901","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-95 dBm","56 dB","144.444","QoS Data, SN=2010, FN=0, Flags=.p....F.C"
"2328","11.059048","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-95 dBm","58 dB","144.444","QoS Data, SN=2011, FN=0, Flags=.p....F.C"
"2345","11.154785","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=2012, FN=0, Flags=.p....F.C"
"2372","11.276220","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=2013, FN=0, Flags=.p....F.C"
"2382","11.360832","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","144.444","QoS Data, SN=2014, FN=0, Flags=.p....F.C"
"2408","11.468853","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-95 dBm","57 dB","144.444","QoS Data, SN=2015, FN=0, Flags=.p..R.F.C"
"2437","11.571066","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-95 dBm","56 dB","144.444","QoS Data, SN=2016, FN=0, Flags=.p....F.C"
"2456","11.675465","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","144.444","QoS Data, SN=2017, FN=0, Flags=.p....F.C"
"2473","11.763310","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=2018, FN=0, Flags=.p....F.C"
"2482","11.777834","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=2019, FN=0, Flags=.p....F.C"
"2486","11.781470","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2019, FN=0, Flags=.p....F.C"
"2505","11.880242","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2020, FN=0, Flags=.p....F.C"
"2523","11.955189","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2021, FN=0, Flags=.p....F.C"
"2534","11.982645","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-47 dBm","-95 dBm","48 dB","144.444","QoS Data, SN=2022, FN=0, Flags=.p..R.F.C"
"2559","12.085082","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2023, FN=0, Flags=.p....F.C"
"2576","12.191156","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2024, FN=0, Flags=.p....F.C"
"2595","12.291512","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2025, FN=0, Flags=.p....F.C"
"2612","12.395700","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=2026, FN=0, Flags=.p....F.C"
"2639","12.505101","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-95 dBm","55 dB","86.6667","QoS Data, SN=2027, FN=0, Flags=.p..R.F.C"
"2677","12.602284","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","43.3333","QoS Data, SN=2028, FN=0, Flags=.p..R.F.C"
"2705","12.700832","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2029, FN=0, Flags=.p....F.C"
"2733","12.813836","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-95 dBm","54 dB","57.7778","QoS Data, SN=2030, FN=0, Flags=.p..R.F.C"
"2754","12.905186","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=2031, FN=0, Flags=.p....F.C"
"2779","13.016634","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=2032, FN=0, Flags=.p....F.C"
"2816","13.112943","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","86.6667","QoS Data, SN=2033, FN=0, Flags=.p....F.C"
"2838","13.211599","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2034, FN=0, Flags=.p....F.C"
"2856","13.315888","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-95 dBm","52 dB","144.444","QoS Data, SN=2035, FN=0, Flags=.p....F.C"
"2860","13.321390","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-46 dBm","-95 dBm","49 dB","144.444","QoS Data, SN=2036, FN=0, Flags=.p..R.F.C"
"2876","13.414737","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-95 dBm","53 dB","144.444","QoS Data, SN=2037, FN=0, Flags=.p....F.C"
