"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"1039","5.208097","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2798, FN=0, Flags=.p....F.C"
"1042","5.212127","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=179, FN=0, Flags=.p....F.C"
"1055","5.236988","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=180, FN=0, Flags=.p....F.C"
"1059","5.244986","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=181, FN=0, Flags=.p....F.C"
"1070","5.305732","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2799, FN=0, Flags=.p....F.C"
"1086","5.412949","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2800, FN=0, Flags=.p....F.C"
"1100","5.511456","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2801, FN=0, Flags=.p....F.C"
"1114","5.617877","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2802, FN=0, Flags=.p....F.C"
"1124","5.680430","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","214","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2803, FN=0, Flags=.p....F.C"
"1133","5.717287","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2804, FN=0, Flags=.p....F.C"
"1146","5.818887","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","130","QoS Data, SN=2805, FN=0, Flags=.p....F.C"
"1168","5.953526","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2806, FN=0, Flags=.p....F.C"
"1180","6.027164","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","130","QoS Data, SN=2807, FN=0, Flags=.p....F.C"
"1194","6.154476","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2808, FN=0, Flags=.p....F.C"
"1204","6.242563","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2809, FN=0, Flags=.p....F.C"
"1221","6.338248","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2810, FN=0, Flags=.p....F.C"
"1237","6.436985","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2811, FN=0, Flags=.p....F.C"
"1248","6.548920","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2812, FN=0, Flags=.p....F.C"
"1260","6.611506","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2813, FN=0, Flags=.p....F.C"
"1266","6.643568","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2814, FN=0, Flags=.p....F.C"
"1283","6.747514","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2815, FN=0, Flags=.p....F.C"
"1285","6.748625","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","201","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2816, FN=0, Flags=.p....F.C"
"1310","6.811735","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2818, FN=0, Flags=.p....F.C"
"1322","6.871894","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2819, FN=0, Flags=.p....F.C"
"1333","6.953206","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2820, FN=0, Flags=.p....F.C"
"1354","7.053255","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2821, FN=0, Flags=.p....F.C"
"1376","7.186371","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2822, FN=0, Flags=.p....F.C"
"1387","7.261108","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2823, FN=0, Flags=.p....F.C"
"1399","7.364203","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2824, FN=0, Flags=.p....F.C"
"1422","7.470711","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2825, FN=0, Flags=.p....F.C"
"1424","7.472451","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2826, FN=0, Flags=.p....F.C"
"1440","7.574586","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2827, FN=0, Flags=.p....F.C"
"1459","7.685297","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2828, FN=0, Flags=.p....F.C"
"1478","7.789868","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2829, FN=0, Flags=.p..R.F.C"
"1506","7.903531","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","57.7778","QoS Data, SN=2830, FN=0, Flags=.p..R.F.C"
"1525","8.003910","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2831, FN=0, Flags=.p..R.F.C"
"1543","8.095889","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2832, FN=0, Flags=.p....F.C"
"1552","8.141615","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=182, FN=0, Flags=.p....F.C"
"1558","8.143650","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","234","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2833, FN=0, Flags=.p....F.C"
"1563","8.167966","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=183, FN=0, Flags=.p....F.C"
"1571","8.201351","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2834, FN=0, Flags=.p....F.C"
"1586","8.300618","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2835, FN=0, Flags=.p....F.C"
"1597","8.405960","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2836, FN=0, Flags=.p....F.C"
"1612","8.480518","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2844, FN=0, Flags=.p....F.C"
"1616","8.481025","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","809","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2847, FN=0, Flags=.p....F.C"
"1634","8.508272","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2848, FN=0, Flags=.p....F.C"
"1637","8.517865","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2849, FN=0, Flags=.p....F.C"
"1655","8.609919","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2850, FN=0, Flags=.p....F.C"
"1666","8.677264","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=97, FN=0, Flags=.p....F.C"
"1689","8.747101","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2853, FN=0, Flags=.p....F.C"
"1716","8.812339","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2854, FN=0, Flags=.p....F.C"
"1720","8.815505","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2855, FN=0, Flags=.p....F.C"
"1739","8.960152","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2856, FN=0, Flags=.p..R.F.C"
"1748","9.002840","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2860, FN=0, Flags=.p....F.C"
"1757","9.007087","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2863, FN=0, Flags=.p....F.C"
"1777","9.008970","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1079","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2879, FN=0, Flags=.p....F.C"
"1788","9.020490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2880, FN=0, Flags=.p....F.C"
"1800","9.125028","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2881, FN=0, Flags=.p....F.C"
"1806","9.156140","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2882, FN=0, Flags=.p....F.C"
"1815","9.161987","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2887, FN=0, Flags=.p....F.C"
"1820","9.162556","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2891, FN=0, Flags=.p....F.C"
"1826","9.171725","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2892, FN=0, Flags=.p....F.C"
"1835","9.177401","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2897, FN=0, Flags=.p....F.C"
"1863","9.182801","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1403","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2923, FN=0, Flags=.p....F.C"
"1871","9.183698","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2928, FN=0, Flags=.p....F.C"
"1888","9.235231","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2929, FN=0, Flags=.p....F.C"
"1909","9.308953","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2940, FN=0, Flags=.p....F.C"
"1956","9.327923","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1208","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=2958, FN=0, Flags=.p..R.F.C"
"1957","9.328028","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2950, FN=0, Flags=.p..R.F.C"
"1965","9.331652","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=2959, FN=0, Flags=.p....F.C"
"1972","9.372194","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","258","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2960, FN=0, Flags=.p....F.C"
"1983","9.412156","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-41 dBm","-93 dBm","52 dB","86.6667","QoS Data, SN=184, FN=0, Flags=.p..R.F.C"
"1990","9.427395","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2961, FN=0, Flags=.p....F.C"
"1993","9.438766","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=186, FN=0, Flags=.p....F.C"
"1997","9.443480","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2963, FN=0, Flags=.p....F.C"
"2004","9.469443","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2964, FN=0, Flags=.p....F.C"
"2010","9.472999","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1214","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2967, FN=0, Flags=.p....F.C"
"2029","9.536705","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2970, FN=0, Flags=.p....F.C"
"2038","9.590928","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2971, FN=0, Flags=.p....F.C"
"2043","9.593093","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2975, FN=0, Flags=.p....F.C"
"2053","9.598839","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2981, FN=0, Flags=.p....F.C"
"2056","9.599512","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2983, FN=0, Flags=.p....F.C"
"2067","9.605278","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=2988, FN=0, Flags=.p....F.C"
"2087","9.607681","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1108","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3003, FN=0, Flags=.p....F.C"
"2102","9.634953","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3004, FN=0, Flags=.p....F.C"
"2133","9.734472","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3005, FN=0, Flags=.p....F.C"
"2158","9.853061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3006, FN=0, Flags=.p....F.C"
"2171","9.942143","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3007, FN=0, Flags=.p....F.C"
"2185","10.044639","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3008, FN=0, Flags=.p....F.C"
"2201","10.152167","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3009, FN=0, Flags=.p....F.C"
"2214","10.243511","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-93 dBm","52 dB","144.444","QoS Data, SN=3010, FN=0, Flags=.p....F.C"
"2234","10.348604","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3011, FN=0, Flags=.p....F.C"
