"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"972","6.049533","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=2333, FN=0, Flags=.p....F.C"
"988","6.148698","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2334, FN=0, Flags=.p....F.C"
"1002","6.267958","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2335, FN=0, Flags=.p....F.C"
"1004","6.279563","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2336, FN=0, Flags=.p....F.C"
"1019","6.378101","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=2337, FN=0, Flags=.p....F.C"
"1040","6.455611","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2338, FN=0, Flags=.p....F.C"
"1055","6.559726","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2339, FN=0, Flags=.p....F.C"
"1066","6.658807","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2340, FN=0, Flags=.p....F.C"
"1093","6.771225","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=2341, FN=0, Flags=.p..R.F.C"
"1108","6.863590","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-101 dBm","62 dB","144.444","QoS Data, SN=2342, FN=0, Flags=.p....F.C"
"1124","6.965008","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2343, FN=0, Flags=.p....F.C"
"1139","7.062123","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2344, FN=0, Flags=.p....F.C"
"1156","7.173848","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2345, FN=0, Flags=.p....F.C"
"1167","7.273739","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2346, FN=0, Flags=.p....F.C"
"1181","7.373003","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2347, FN=0, Flags=.p....F.C"
"1197","7.475551","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2348, FN=0, Flags=.p....F.C"
"1218","7.606193","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2349, FN=0, Flags=.p....F.C"
"1232","7.683859","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","86.6667","QoS Data, SN=2350, FN=0, Flags=.p..R.F.C"
"1251","7.784828","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2351, FN=0, Flags=.p....F.C"
"1265","7.887620","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2352, FN=0, Flags=.p....F.C"
"1285","8.009607","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2353, FN=0, Flags=.p....F.C"
"1296","8.097050","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2354, FN=0, Flags=.p....F.C"
"1308","8.199983","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2355, FN=0, Flags=.p....F.C"
"1333","8.305069","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2356, FN=0, Flags=.p....F.C"
"1353","8.423134","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2357, FN=0, Flags=.p....F.C"
"1372","8.540008","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","86.6667","QoS Data, SN=2358, FN=0, Flags=.p..R.F.C"
"1388","8.647760","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2359, FN=0, Flags=.p....F.C"
"1401","8.727373","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2360, FN=0, Flags=.p....F.C"
"1420","8.826925","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2361, FN=0, Flags=.p....F.C"
"1435","8.942082","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2362, FN=0, Flags=.p....F.C"
"1448","9.023648","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2363, FN=0, Flags=.p....F.C"
"1465","9.152306","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2364, FN=0, Flags=.p....F.C"
"1484","9.251800","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2365, FN=0, Flags=.p....F.C"
"1502","9.340065","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2366, FN=0, Flags=.p....F.C"
"1512","9.442504","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2367, FN=0, Flags=.p....F.C"
"1531","9.553676","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2368, FN=0, Flags=.p....F.C"
"1546","9.647256","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2369, FN=0, Flags=.p....F.C"
"1568","9.752832","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2370, FN=0, Flags=.p....F.C"
"1591","9.855987","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2371, FN=0, Flags=.p....F.C"
"1612","9.954648","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2372, FN=0, Flags=.p....F.C"
"1628","10.058894","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2373, FN=0, Flags=.p....F.C"
"1646","10.176519","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-101 dBm","63 dB","144.444","QoS Data, SN=2374, FN=0, Flags=.p....F.C"
"1657","10.265380","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2375, FN=0, Flags=.p....F.C"
"1670","10.365848","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2376, FN=0, Flags=.p....F.C"
"1685","10.470103","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2377, FN=0, Flags=.p....F.C"
"1699","10.582860","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2378, FN=0, Flags=.p....F.C"
"1714","10.674800","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2379, FN=0, Flags=.p....F.C"
"1727","10.796349","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2380, FN=0, Flags=.p....F.C"
"1749","10.891839","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2381, FN=0, Flags=.p....F.C"
"1774","10.980265","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","144.444","QoS Data, SN=2382, FN=0, Flags=.p....F.C"
"1806","11.091338","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-96 dBm","57 dB","43.3333","QoS Data, SN=2383, FN=0, Flags=.p....F.C"
"1815","11.180684","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2384, FN=0, Flags=.p....F.C"
"1839","11.302780","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-96 dBm","60 dB","144.444","QoS Data, SN=2385, FN=0, Flags=.p....F.C"
"1854","11.392569","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2386, FN=0, Flags=.p....F.C"
"1856","11.394413","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2386, FN=0, Flags=.p..R.F.C"
"1872","11.519357","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-96 dBm","62 dB","144.444","QoS Data, SN=2387, FN=0, Flags=.p....F.C"
"1890","11.594430","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-96 dBm","62 dB","144.444","QoS Data, SN=2388, FN=0, Flags=.p....F.C"
"1904","11.699144","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-96 dBm","58 dB","144.444","QoS Data, SN=2389, FN=0, Flags=.p....F.C"
"1923","11.828883","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2390, FN=0, Flags=.p....F.C"
"1933","11.903681","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2391, FN=0, Flags=.p....F.C"
"1953","12.039345","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2392, FN=0, Flags=.p....F.C"
"1964","12.109394","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2393, FN=0, Flags=.p....F.C"
"1966","12.111208","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2393, FN=0, Flags=.p..R.F.C"
"1984","12.210838","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2394, FN=0, Flags=.p....F.C"
"2006","12.330746","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2395, FN=0, Flags=.p....F.C"
"2021","12.418291","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2396, FN=0, Flags=.p....F.C"
"2024","12.435217","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","167","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2397, FN=0, Flags=.p....F.C"
"2038","12.514555","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","185","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2398, FN=0, Flags=.p....F.C"
"2040","12.515452","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","130","QoS Data, SN=2399, FN=0, Flags=.p....F.C"
"2049","12.619312","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2400, FN=0, Flags=.p....F.C"
"2068","12.726647","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2402, FN=0, Flags=.p....F.C"
"2078","12.823393","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2403, FN=0, Flags=.p....F.C"
"2091","12.958536","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2404, FN=0, Flags=.p....F.C"
"2110","13.033774","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","130","QoS Data, SN=2405, FN=0, Flags=.p....F.C"
"2120","13.132425","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-96 dBm","54 dB","130","QoS Data, SN=2406, FN=0, Flags=.p....F.C"
"2139","13.253739","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2407, FN=0, Flags=.p....F.C"
"2155","13.367553","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2408, FN=0, Flags=.p....F.C"
"2176","13.458857","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2409, FN=0, Flags=.p....F.C"
"2193","13.539681","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-96 dBm","56 dB","144.444","QoS Data, SN=2410, FN=0, Flags=.p....F.C"
"2207","13.644717","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-96 dBm","55 dB","144.444","QoS Data, SN=2411, FN=0, Flags=.p....F.C"
