"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"418","3.949751","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2662, FN=0, Flags=.p....F.C"
"425","4.053469","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-101 dBm","64 dB","144.444","QoS Data, SN=2663, FN=0, Flags=.p....F.C"
"435","4.170309","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2664, FN=0, Flags=.p....F.C"
"441","4.261345","aa:3d:0d:e7:5c:dd","Apple_08:a2:51","802.11","246","-39 dBm","-98 dBm","59 dB","1","Probe Response, SN=1509, FN=0, Flags=....R...C, BI=100, SSID=z5098300"
"443","4.270384","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","86.6667","QoS Data, SN=2665, FN=0, Flags=.p....F.C"
"451","4.359355","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2666, FN=0, Flags=.p....F.C"
"458","4.458050","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2667, FN=0, Flags=.p....F.C"
"466","4.558125","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2668, FN=0, Flags=.p....F.C"
"473","4.662529","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2669, FN=0, Flags=.p....F.C"
"484","4.777939","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-98 dBm","59 dB","144.444","QoS Data, SN=2671, FN=0, Flags=.p....F.C"
"491","4.871563","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","144.444","QoS Data, SN=2672, FN=0, Flags=.p....F.C"
"498","4.973865","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","144.444","QoS Data, SN=2673, FN=0, Flags=.p....F.C"
"500","4.990668","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2674, FN=0, Flags=.p....F.C"
"510","5.093263","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2675, FN=0, Flags=.p....F.C"
"515","5.173659","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2676, FN=0, Flags=.p....F.C"
"522","5.178939","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","144.444","QoS Data, SN=2677, FN=0, Flags=.p....F.C"
"528","5.225406","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=300, FN=0, Flags=.p....F.C"
"533","5.261386","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=301, FN=0, Flags=.p....F.C"
"538","5.280916","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2678, FN=0, Flags=.p....F.C"
"553","5.449213","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2679, FN=0, Flags=.p..R.F.C"
"564","5.546275","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","144.444","QoS Data, SN=2680, FN=0, Flags=.p..R.F.C"
"570","5.586682","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2681, FN=0, Flags=.p....F.C"
"578","5.690570","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2682, FN=0, Flags=.p....F.C"
"586","5.801314","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2683, FN=0, Flags=.p....F.C"
"593","5.897377","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2684, FN=0, Flags=.p....F.C"
"602","5.997759","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2685, FN=0, Flags=.p....F.C"
"609","6.099939","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2686, FN=0, Flags=.p....F.C"
"615","6.202996","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2687, FN=0, Flags=.p....F.C"
"625","6.307276","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2688, FN=0, Flags=.p....F.C"
"640","6.407842","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2689, FN=0, Flags=.p....F.C"
"648","6.509585","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2690, FN=0, Flags=.p....F.C"
"657","6.613724","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2691, FN=0, Flags=.p....F.C"
"665","6.715381","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2692, FN=0, Flags=.p....F.C"
"671","6.817701","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2693, FN=0, Flags=.p....F.C"
"683","6.921211","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2694, FN=0, Flags=.p....F.C"
"706","7.024253","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2695, FN=0, Flags=.p....F.C"
"714","7.130391","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2696, FN=0, Flags=.p....F.C"
"719","7.195552","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=235, FN=0, Flags=.p....F.C"
"726","7.242473","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-98 dBm","59 dB","144.444","QoS Data, SN=2697, FN=0, Flags=.p..R.F.C"
"728","7.242600","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","86.6667","QoS Data, SN=2697, FN=0, Flags=.p..R.F.C"
"739","7.350962","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2698, FN=0, Flags=.p....F.C"
"748","7.467674","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2699, FN=0, Flags=.p....F.C"
"758","7.535765","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2700, FN=0, Flags=.p....F.C"
"766","7.656842","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2701, FN=0, Flags=.p....F.C"
"775","7.758266","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","144.444","QoS Data, SN=2702, FN=0, Flags=.p....F.C"
"783","7.840912","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2703, FN=0, Flags=.p....F.C"
"793","7.943016","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2704, FN=0, Flags=.p..R.F.C"
"801","8.066728","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2705, FN=0, Flags=.p....F.C"
"808","8.146788","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2706, FN=0, Flags=.p....F.C"
"815","8.249367","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2707, FN=0, Flags=.p....F.C"
"826","8.368205","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2708, FN=0, Flags=.p....F.C"
"831","8.451160","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2709, FN=0, Flags=.p....F.C"
"836","8.454222","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2710, FN=0, Flags=.p....F.C"
"847","8.557540","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2711, FN=0, Flags=.p....F.C"
"861","8.672320","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2712, FN=0, Flags=.p..R.F.C"
"869","8.764891","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2713, FN=0, Flags=.p....F.C"
"877","8.865764","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2714, FN=0, Flags=.p....F.C"
"885","8.969560","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2715, FN=0, Flags=.p....F.C"
"892","9.070944","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2716, FN=0, Flags=.p....F.C"
"900","9.178745","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2717, FN=0, Flags=.p....F.C"
"909","9.275915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2718, FN=0, Flags=.p....F.C"
"926","9.377705","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2719, FN=0, Flags=.p....F.C"
"951","9.506847","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2720, FN=0, Flags=.p....F.C"
"971","9.603901","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-98 dBm","61 dB","144.444","QoS Data, SN=2721, FN=0, Flags=.p....F.C"
"994","9.690554","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-98 dBm","60 dB","144.444","QoS Data, SN=2722, FN=0, Flags=.p....F.C"
"1013","9.787455","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","86.6667","QoS Data, SN=2723, FN=0, Flags=.p..R.F.C"
"1023","9.890592","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-98 dBm","57 dB","144.444","QoS Data, SN=2724, FN=0, Flags=.p....F.C"
"1034","9.995447","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2725, FN=0, Flags=.p..R.F.C"
"1050","10.088321","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-98 dBm","58 dB","144.444","QoS Data, SN=2726, FN=0, Flags=.p....F.C"
"1064","10.189792","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2727, FN=0, Flags=.p....F.C"
"1071","10.290049","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2728, FN=0, Flags=.p....F.C"
"1077","10.394999","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2729, FN=0, Flags=.p....F.C"
"1086","10.524359","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2730, FN=0, Flags=.p....F.C"
"1093","10.605537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2731, FN=0, Flags=.p....F.C"
"1100","10.708134","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2732, FN=0, Flags=.p....F.C"
"1108","10.806823","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2733, FN=0, Flags=.p....F.C"
"1123","10.914982","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","86.6667","QoS Data, SN=2734, FN=0, Flags=.p..R.F.C"
"1130","11.007865","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-41 dBm","-89 dBm","48 dB","86.6667","QoS Data, SN=236, FN=0, Flags=.p..R.F.C"
"1135","11.014106","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2735, FN=0, Flags=.p....F.C"
"1142","11.112112","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2736, FN=0, Flags=.p....F.C"
"1150","11.218957","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2737, FN=0, Flags=.p....F.C"
"1156","11.318185","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2738, FN=0, Flags=.p....F.C"
"1173","11.436193","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-89 dBm","47 dB","144.444","QoS Data, SN=2739, FN=0, Flags=.p....F.C"
"1195","11.538542","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","144.444","QoS Data, SN=2740, FN=0, Flags=.p....F.C"
"1204","11.628297","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2741, FN=0, Flags=.p....F.C"
"1211","11.732085","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2742, FN=0, Flags=.p....F.C"
"1220","11.898809","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-89 dBm","48 dB","144.444","QoS Data, SN=2743, FN=0, Flags=.p....F.C"
"1230","11.975381","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2744, FN=0, Flags=.p....F.C"
"1237","12.039813","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2745, FN=0, Flags=.p....F.C"
"1245","12.175446","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2746, FN=0, Flags=.p....F.C"
"1251","12.244105","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2747, FN=0, Flags=.p....F.C"
"1259","12.362109","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2748, FN=0, Flags=.p....F.C"
"1266","12.449030","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2749, FN=0, Flags=.p....F.C"
"1273","12.552614","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2750, FN=0, Flags=.p....F.C"
"1280","12.654212","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","144.444","QoS Data, SN=2751, FN=0, Flags=.p....F.C"
"1289","12.779677","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-89 dBm","45 dB","144.444","QoS Data, SN=2752, FN=0, Flags=.p....F.C"
"1295","12.858407","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2753, FN=0, Flags=.p....F.C"
"1303","12.959703","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-42 dBm","-89 dBm","47 dB","144.444","QoS Data, SN=2754, FN=0, Flags=.p....F.C"
"1313","13.076288","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2755, FN=0, Flags=.p....F.C"
"1321","13.159272","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2756, FN=0, Flags=.p....F.C"
"1330","13.261115","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2757, FN=0, Flags=.p....F.C"
"1338","13.365957","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-89 dBm","45 dB","144.444","QoS Data, SN=2758, FN=0, Flags=.p....F.C"
"1359","13.466758","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2759, FN=0, Flags=.p....F.C"
"1369","13.567862","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2760, FN=0, Flags=.p....F.C"
"1375","13.669889","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2761, FN=0, Flags=.p....F.C"
"1386","13.774644","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-44 dBm","-89 dBm","45 dB","144.444","QoS Data, SN=2762, FN=0, Flags=.p....F.C"
"1412","13.878764","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2763, FN=0, Flags=.p....F.C"
"1429","14.061887","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-89 dBm","44 dB","144.444","QoS Data, SN=2764, FN=0, Flags=.p..R.F.C"
