"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"537","1.827614","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1680, FN=0, Flags=.p....F.C"
"577","1.926356","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1681, FN=0, Flags=.p....F.C"
"603","2.031805","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1682, FN=0, Flags=.p..R.F.C"
"649","2.150414","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1683, FN=0, Flags=.p....F.C"
"674","2.240126","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1684, FN=0, Flags=.p....F.C"
"697","2.335672","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1685, FN=0, Flags=.p....F.C"
"720","2.435621","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1686, FN=0, Flags=.p....F.C"
"753","2.537639","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1687, FN=0, Flags=.p....F.C"
"786","2.639802","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1688, FN=0, Flags=.p....F.C"
"820","2.754307","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1689, FN=0, Flags=.p....F.C"
"855","2.842853","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1690, FN=0, Flags=.p....F.C"
"880","2.944780","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1691, FN=0, Flags=.p....F.C"
"916","3.044455","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1692, FN=0, Flags=.p....F.C"
"951","3.148690","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1693, FN=0, Flags=.p....F.C"
"980","3.250791","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1694, FN=0, Flags=.p....F.C"
"1040","3.350982","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1695, FN=0, Flags=.p....F.C"
"1077","3.456131","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1696, FN=0, Flags=.p....F.C"
"1103","3.559174","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1697, FN=0, Flags=.p....F.C"
"1121","3.661724","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1698, FN=0, Flags=.p....F.C"
"1135","3.764012","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1699, FN=0, Flags=.p....F.C"
"1157","3.872228","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1700, FN=0, Flags=.p....F.C"
"1177","3.971097","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1701, FN=0, Flags=.p....F.C"
"1209","4.075815","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1702, FN=0, Flags=.p....F.C"
"1234","4.175255","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1703, FN=0, Flags=.p....F.C"
"1251","4.279250","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1704, FN=0, Flags=.p....F.C"
"1258","4.314528","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","181","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1707, FN=0, Flags=.p....F.C"
"1269","4.355284","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1709, FN=0, Flags=.p....F.C"
"1277","4.381589","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1710, FN=0, Flags=.p....F.C"
"1304","4.482782","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1711, FN=0, Flags=.p....F.C"
"1339","4.608103","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","86.6667","QoS Data, SN=1712, FN=0, Flags=.p..R.F.C"
"1365","4.690511","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1713, FN=0, Flags=.p....F.C"
"1401","4.788966","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1714, FN=0, Flags=.p....F.C"
"1424","4.893573","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1715, FN=0, Flags=.p....F.C"
"1455","4.995182","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1716, FN=0, Flags=.p....F.C"
"1486","5.108912","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1717, FN=0, Flags=.p....F.C"
"1488","5.110890","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1717, FN=0, Flags=.p..R.F.C"
"1519","5.206655","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","86.6667","QoS Data, SN=1718, FN=0, Flags=.p..R.F.C"
"1541","5.300657","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1719, FN=0, Flags=.p....F.C"
"1573","5.406220","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=1720, FN=0, Flags=.p....F.C"
"1597","5.506230","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1721, FN=0, Flags=.p....F.C"
"1626","5.604271","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1722, FN=0, Flags=.p....F.C"
"1638","5.659314","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","332","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1723, FN=0, Flags=.p....F.C"
"1651","5.686413","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=477, FN=0, Flags=.p....F.C"
"1668","5.710372","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1724, FN=0, Flags=.p....F.C"
"1671","5.714930","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1725, FN=0, Flags=.p....F.C"
"1679","5.719115","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1732, FN=0, Flags=.p....F.C"
"1686","5.724616","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","746","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1733, FN=0, Flags=.p....F.C"
"1702","5.760875","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1734, FN=0, Flags=.p....F.C"
"1705","5.765527","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","216","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1736, FN=0, Flags=.p....F.C"
"1713","5.781603","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1737, FN=0, Flags=.p....F.C"
"1715","5.782684","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","185","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1738, FN=0, Flags=.p....F.C"
"1725","5.791261","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1742, FN=0, Flags=.p....F.C"
"1730","5.806761","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1743, FN=0, Flags=.p....F.C"
"1745","5.910369","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1744, FN=0, Flags=.p....F.C"
"1772","5.993627","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","981","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1745, FN=0, Flags=.p....F.C"
"1788","6.013197","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1746, FN=0, Flags=.p....F.C"
"1806","6.114104","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1747, FN=0, Flags=.p....F.C"
"1829","6.230940","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1748, FN=0, Flags=.p....F.C"
"1847","6.316322","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1749, FN=0, Flags=.p....F.C"
"1866","6.423458","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1750, FN=0, Flags=.p....F.C"
"1885","6.519967","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1751, FN=0, Flags=.p....F.C"
"1903","6.623860","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1752, FN=0, Flags=.p....F.C"
"1930","6.722460","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1753, FN=0, Flags=.p....F.C"
"1949","6.832639","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=1754, FN=0, Flags=.p....F.C"
"1958","6.897849","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=1755, FN=0, Flags=.p....F.C"
"1972","6.930050","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1756, FN=0, Flags=.p....F.C"
"2003","7.028826","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1757, FN=0, Flags=.p....F.C"
"2023","7.123864","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1758, FN=0, Flags=.p....F.C"
"2029","7.137466","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1759, FN=0, Flags=.p....F.C"
"2035","7.165972","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","185","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1760, FN=0, Flags=.p....F.C"
"2054","7.239013","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1761, FN=0, Flags=.p....F.C"
"2058","7.256734","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","201","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1762, FN=0, Flags=.p....F.C"
"2080","7.345498","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1763, FN=0, Flags=.p....F.C"
"2106","7.450265","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1764, FN=0, Flags=.p....F.C"
"2121","7.544139","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1765, FN=0, Flags=.p....F.C"
"2137","7.643031","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1766, FN=0, Flags=.p....F.C"
"2150","7.695392","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1768, FN=0, Flags=.p....F.C"
"2154","7.716865","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1770, FN=0, Flags=.p....F.C"
"2167","7.751940","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1771, FN=0, Flags=.p....F.C"
"2180","7.849620","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1772, FN=0, Flags=.p....F.C"
"2203","7.952546","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=1773, FN=0, Flags=.p....F.C"
"2233","8.059605","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1774, FN=0, Flags=.p....F.C"
"2250","8.154091","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1775, FN=0, Flags=.p....F.C"
"2271","8.258219","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1776, FN=0, Flags=.p....F.C"
"2296","8.359211","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=1777, FN=0, Flags=.p....F.C"
"2311","8.461490","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1778, FN=0, Flags=.p....F.C"
"2328","8.564237","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1779, FN=0, Flags=.p....F.C"
"2346","8.666412","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1780, FN=0, Flags=.p....F.C"
"2378","8.779303","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1781, FN=0, Flags=.p....F.C"
"2404","8.894109","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1782, FN=0, Flags=.p....F.C"
"2428","8.981783","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1783, FN=0, Flags=.p....F.C"
"2450","9.079718","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1784, FN=0, Flags=.p....F.C"
"2467","9.188231","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1785, FN=0, Flags=.p....F.C"
"2482","9.284000","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1786, FN=0, Flags=.p....F.C"
"2497","9.385480","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=1787, FN=0, Flags=.p....F.C"
"2512","9.485880","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1788, FN=0, Flags=.p....F.C"
"2528","9.591707","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1789, FN=0, Flags=.p....F.C"
"2555","9.694350","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","43.3333","QoS Data, SN=1790, FN=0, Flags=.p..R.F.C"
"2587","9.823143","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1791, FN=0, Flags=.p....F.C"
"2616","9.908544","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1792, FN=0, Flags=.p....F.C"
"2645","10.009290","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","86.6667","QoS Data, SN=1793, FN=0, Flags=.p..R.F.C"
"2671","10.118873","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1794, FN=0, Flags=.p....F.C"
"2691","10.204818","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=1795, FN=0, Flags=.p....F.C"
"2711","10.307707","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1796, FN=0, Flags=.p....F.C"
"2729","10.419055","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1797, FN=0, Flags=.p....F.C"
"2746","10.516323","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=1798, FN=0, Flags=.p....F.C"
"2748","10.517179","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-84 dBm","51 dB","144.444","QoS Data, SN=1798, FN=0, Flags=.p..R.F.C"
"2768","10.619915","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","215","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1787, FN=0, Flags=.p....F.C"
"2770","10.621268","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1799, FN=0, Flags=.p....F.C"
"2792","10.733763","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1800, FN=0, Flags=.p....F.C"
"2813","10.827178","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1801, FN=0, Flags=.p....F.C"
"2826","10.927289","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1802, FN=0, Flags=.p....F.C"
"2843","11.042346","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=1803, FN=0, Flags=.p....F.C"
"2860","11.137773","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-84 dBm","51 dB","144.444","QoS Data, SN=1804, FN=0, Flags=.p....F.C"
"2888","11.239431","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1805, FN=0, Flags=.p....F.C"
"2927","11.357339","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1806, FN=0, Flags=.p..R.F.C"
"2987","11.443265","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=1807, FN=0, Flags=.p....F.C"
"3083","11.551185","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=1808, FN=0, Flags=.p....F.C"
"3182","11.649744","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1809, FN=0, Flags=.p....F.C"
"3231","11.751086","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1810, FN=0, Flags=.p....F.C"
"3262","11.854869","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1811, FN=0, Flags=.p....F.C"
"3349","12.080854","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1812, FN=0, Flags=.p....F.C"
"3359","12.159033","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=1813, FN=0, Flags=.p....F.C"
"3436","12.264715","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=1814, FN=0, Flags=.p....F.C"
"3471","12.365562","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=1815, FN=0, Flags=.p....F.C"
"3510","12.464602","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1816, FN=0, Flags=.p....F.C"
"3581","12.570342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1817, FN=0, Flags=.p....F.C"
"3625","12.669410","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1818, FN=0, Flags=.p....F.C"
