"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"2","0.000047","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3581, FN=0, Flags=.p....F.C"
"65","0.136722","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-45 dBm","-93 dBm","48 dB","144.444","QoS Data, SN=3582, FN=0, Flags=.p....F.C"
"106","0.205498","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3583, FN=0, Flags=.p....F.C"
"185","0.309501","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3584, FN=0, Flags=.p....F.C"
"228","0.413835","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3585, FN=0, Flags=.p....F.C"
"312","0.510948","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3586, FN=0, Flags=.p....F.C"
"454","0.779523","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3588, FN=0, Flags=.p....F.C"
"474","0.828105","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-93 dBm","58 dB","144.444","QoS Data, SN=3589, FN=0, Flags=.p....F.C"
"524","0.941056","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3590, FN=0, Flags=.p....F.C"
"575","1.027132","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-93 dBm","55 dB","144.444","QoS Data, SN=3591, FN=0, Flags=.p....F.C"
"620","1.136488","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-93 dBm","54 dB","144.444","QoS Data, SN=3592, FN=0, Flags=.p....F.C"
"665","1.238327","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-93 dBm","53 dB","144.444","QoS Data, SN=3593, FN=0, Flags=.p....F.C"
"694","1.328355","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3594, FN=0, Flags=.p....F.C"
"733","1.436050","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3595, FN=0, Flags=.p....F.C"
"832","1.538568","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3596, FN=0, Flags=.p....F.C"
"937","1.639122","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-93 dBm","56 dB","144.444","QoS Data, SN=3597, FN=0, Flags=.p....F.C"
"1073","1.739894","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3598, FN=0, Flags=.p....F.C"
"1207","1.844121","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3599, FN=0, Flags=.p....F.C"
"1267","1.949385","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3600, FN=0, Flags=.p....F.C"
"1299","2.048227","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3601, FN=0, Flags=.p....F.C"
"1382","2.148251","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3602, FN=0, Flags=.p....F.C"
"1462","2.253649","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3603, FN=0, Flags=.p....F.C"
"1519","2.383581","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3604, FN=0, Flags=.p....F.C"
"1560","2.480614","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","86.6667","QoS Data, SN=3605, FN=0, Flags=.p..R.F.C"
"1607","2.564512","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-93 dBm","57 dB","144.444","QoS Data, SN=3606, FN=0, Flags=.p....F.C"
"1693","2.665851","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3607, FN=0, Flags=.p....F.C"
"1776","2.773154","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=3608, FN=0, Flags=.p....F.C"
"1828","2.869058","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","130","QoS Data, SN=3609, FN=0, Flags=.p....F.C"
"1933","2.980697","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","163","-36 dBm","-89 dBm","53 dB","130","QoS Data, SN=3611, FN=0, Flags=.p....F.C"
"1961","3.041214","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","194","-36 dBm","-89 dBm","53 dB","130","QoS Data, SN=3612, FN=0, Flags=.p....F.C"
"1996","3.074481","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","130","QoS Data, SN=3613, FN=0, Flags=.p....F.C"
"2047","3.175780","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-89 dBm","49 dB","130","QoS Data, SN=3614, FN=0, Flags=.p....F.C"
