"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"11","0.008907","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-43 dBm","-90 dBm","47 dB","144.444","QoS Data, SN=1172, FN=0, Flags=.p....F.C"
"39","0.061009","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-90 dBm","49 dB","144.444","QoS Data, SN=1173, FN=0, Flags=.p....F.C"
"90","0.161716","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=1174, FN=0, Flags=.p....F.C"
"150","0.291383","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1176, FN=0, Flags=.p....F.C"
"198","0.366093","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1177, FN=0, Flags=.p....F.C"
"241","0.469505","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=1178, FN=0, Flags=.p....F.C"
"298","0.599568","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=1179, FN=0, Flags=.p....F.C"
"343","0.668404","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=1180, FN=0, Flags=.p....F.C"
"377","0.765947","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=1181, FN=0, Flags=.p....F.C"
"427","0.871812","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1182, FN=0, Flags=.p....F.C"
"576","1.076768","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=1183, FN=0, Flags=.p....F.C"
"613","1.176632","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1184, FN=0, Flags=.p....F.C"
"662","1.282929","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1185, FN=0, Flags=.p....F.C"
"695","1.381606","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1186, FN=0, Flags=.p....F.C"
"735","1.487714","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1187, FN=0, Flags=.p....F.C"
"810","1.621405","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1188, FN=0, Flags=.p....F.C"
"827","1.691660","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1189, FN=0, Flags=.p....F.C"
"866","1.797587","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1190, FN=0, Flags=.p....F.C"
"947","1.898135","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1191, FN=0, Flags=.p....F.C"
"1012","2.002702","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1192, FN=0, Flags=.p..R.F.C"
"1059","2.102040","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1193, FN=0, Flags=.p....F.C"
"1103","2.202045","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1194, FN=0, Flags=.p....F.C"
"1157","2.302527","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1195, FN=0, Flags=.p....F.C"
"1187","2.407366","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1196, FN=0, Flags=.p....F.C"
"1244","2.536308","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=1197, FN=0, Flags=.p....F.C"
"1314","2.637383","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1198, FN=0, Flags=.p....F.C"
"1346","2.726728","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1199, FN=0, Flags=.p....F.C"
"1450","2.814410","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=1200, FN=0, Flags=.p....F.C"
"1506","2.917633","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1201, FN=0, Flags=.p....F.C"
"1529","3.018632","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1202, FN=0, Flags=.p....F.C"
"1567","3.119570","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1203, FN=0, Flags=.p....F.C"
"1613","3.219860","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1204, FN=0, Flags=.p....F.C"
"1626","3.244739","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","311","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1205, FN=0, Flags=.p....F.C"
"1632","3.265392","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=312, FN=0, Flags=.p....F.C"
"1660","3.321507","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1206, FN=0, Flags=.p....F.C"
"1697","3.407836","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","659","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1216, FN=0, Flags=.p....F.C"
"1712","3.423657","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1217, FN=0, Flags=.p....F.C"
"1720","3.444937","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1221, FN=0, Flags=.p....F.C"
"1728","3.460316","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1452","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1224, FN=0, Flags=.p....F.C"
"1751","3.533500","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1225, FN=0, Flags=.p....F.C"
"1756","3.551695","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1226, FN=0, Flags=.p....F.C"
"1760","3.555393","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1369","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1229, FN=0, Flags=.p....F.C"
"1831","3.631962","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1230, FN=0, Flags=.p..R.F.C"
"1847","3.656964","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1368","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1234, FN=0, Flags=.p....F.C"
"1901","3.731903","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1235, FN=0, Flags=.p....F.C"
"1932","3.834996","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=1236, FN=0, Flags=.p....F.C"
"1969","3.897365","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1369","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1243, FN=0, Flags=.p....F.C"
