"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"4","0.001851","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-90 dBm","55 dB","144.444","QoS Data, SN=2332, FN=0, Flags=.p....F.C"
"17","0.107152","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=2333, FN=0, Flags=.p....F.C"
"27","0.208714","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=2334, FN=0, Flags=.p....F.C"
"38","0.310514","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-90 dBm","55 dB","144.444","QoS Data, SN=2335, FN=0, Flags=.p....F.C"
"47","0.415232","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2336, FN=0, Flags=.p....F.C"
"91","0.569251","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2337, FN=0, Flags=.p....F.C"
"100","0.621199","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2338, FN=0, Flags=.p....F.C"
"111","0.722232","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2339, FN=0, Flags=.p....F.C"
"124","0.842430","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2340, FN=0, Flags=.p....F.C"
"132","0.928186","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-90 dBm","57 dB","144.444","QoS Data, SN=2341, FN=0, Flags=.p....F.C"
"148","1.032938","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-90 dBm","49 dB","144.444","QoS Data, SN=2342, FN=0, Flags=.p....F.C"
"161","1.139473","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2343, FN=0, Flags=.p....F.C"
"172","1.241950","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-90 dBm","55 dB","144.444","QoS Data, SN=2344, FN=0, Flags=.p....F.C"
"182","1.345695","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2345, FN=0, Flags=.p....F.C"
"195","1.450687","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2346, FN=0, Flags=.p....F.C"
"207","1.552453","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2347, FN=0, Flags=.p....F.C"
"220","1.652957","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2348, FN=0, Flags=.p....F.C"
"240","1.786424","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2349, FN=0, Flags=.p....F.C"
"247","1.859592","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2350, FN=0, Flags=.p....F.C"
"255","1.960609","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2351, FN=0, Flags=.p....F.C"
"272","2.086178","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2352, FN=0, Flags=.p....F.C"
"284","2.166060","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2353, FN=0, Flags=.p....F.C"
"293","2.270384","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2354, FN=0, Flags=.p....F.C"
"303","2.381243","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2355, FN=0, Flags=.p....F.C"
"322","2.477817","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-90 dBm","50 dB","144.444","QoS Data, SN=2356, FN=0, Flags=.p....F.C"
"356","2.579792","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-90 dBm","51 dB","144.444","QoS Data, SN=2357, FN=0, Flags=.p....F.C"
"377","2.684726","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2358, FN=0, Flags=.p....F.C"
"398","2.783863","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2359, FN=0, Flags=.p....F.C"
"413","2.882036","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2360, FN=0, Flags=.p....F.C"
"426","2.986389","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2361, FN=0, Flags=.p....F.C"
"438","3.097856","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2362, FN=0, Flags=.p....F.C"
"452","3.201060","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2363, FN=0, Flags=.p....F.C"
"464","3.294664","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2364, FN=0, Flags=.p....F.C"
"466","3.295322","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-90 dBm","52 dB","144.444","QoS Data, SN=2364, FN=0, Flags=.p..R.F.C"
"497","3.419768","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2365, FN=0, Flags=.p..R.F.C"
"510","3.494890","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-90 dBm","56 dB","144.444","QoS Data, SN=2366, FN=0, Flags=.p....F.C"
"521","3.595473","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2367, FN=0, Flags=.p....F.C"
"529","3.697423","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-90 dBm","53 dB","144.444","QoS Data, SN=2368, FN=0, Flags=.p....F.C"
"539","3.800436","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-90 dBm","56 dB","144.444","QoS Data, SN=2369, FN=0, Flags=.p....F.C"
"552","3.902824","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=2370, FN=0, Flags=.p....F.C"
"562","4.005234","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-90 dBm","54 dB","144.444","QoS Data, SN=2371, FN=0, Flags=.p....F.C"
"574","4.106773","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2372, FN=0, Flags=.p....F.C"
"590","4.211174","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2373, FN=0, Flags=.p....F.C"
"599","4.314746","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=2374, FN=0, Flags=.p....F.C"
"608","4.415052","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2375, FN=0, Flags=.p....F.C"
"635","4.517508","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2376, FN=0, Flags=.p....F.C"
"660","4.618984","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-89 dBm","57 dB","144.444","QoS Data, SN=2377, FN=0, Flags=.p....F.C"
"688","4.721760","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2378, FN=0, Flags=.p....F.C"
"704","4.825015","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2379, FN=0, Flags=.p....F.C"
"713","4.927249","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-89 dBm","57 dB","144.444","QoS Data, SN=2380, FN=0, Flags=.p....F.C"
"723","5.030541","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2381, FN=0, Flags=.p....F.C"
"742","5.131047","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2382, FN=0, Flags=.p....F.C"
"749","5.182809","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2383, FN=0, Flags=.p....F.C"
"756","5.233342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2384, FN=0, Flags=.p....F.C"
"760","5.259830","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-33 dBm","-89 dBm","56 dB","86.6667","QoS Data, SN=570, FN=0, Flags=.p..R.F.C"
"778","5.306733","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=571, FN=0, Flags=.p....F.C"
"797","5.346377","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2387, FN=0, Flags=.p....F.C"
"819","5.438846","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","144.444","QoS Data, SN=2388, FN=0, Flags=.p....F.C"
"830","5.484135","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","184","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2390, FN=0, Flags=.p....F.C"
"842","5.540287","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2391, FN=0, Flags=.p....F.C"
"847","5.608780","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","575","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2392, FN=0, Flags=.p....F.C"
"855","5.641178","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2393, FN=0, Flags=.p....F.C"
"865","5.751831","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2394, FN=0, Flags=.p....F.C"
"872","5.848406","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2395, FN=0, Flags=.p....F.C"
"886","5.978041","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2396, FN=0, Flags=.p....F.C"
"893","6.058807","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2397, FN=0, Flags=.p....F.C"
"902","6.160537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2398, FN=0, Flags=.p....F.C"
"913","6.285266","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2400, FN=0, Flags=.p....F.C"
"936","6.390314","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","86.6667","QoS Data, SN=2401, FN=0, Flags=.p....F.C"
"946","6.476739","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2402, FN=0, Flags=.p....F.C"
"957","6.514343","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","190","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2403, FN=0, Flags=.p....F.C"
"970","6.592871","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","86.6667","QoS Data, SN=2404, FN=0, Flags=.p..R.F.C"
"979","6.682906","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-89 dBm","56 dB","144.444","QoS Data, SN=2405, FN=0, Flags=.p..R.F.C"
"994","6.788152","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=2406, FN=0, Flags=.p....F.C"
"1000","6.796720","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","57.7778","QoS Data, SN=2406, FN=0, Flags=.p..R.F.C"
"1013","6.900843","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-89 dBm","53 dB","144.444","QoS Data, SN=2407, FN=0, Flags=.p..R.F.C"
"1022","7.001243","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=2408, FN=0, Flags=.p....F.C"
"1031","7.094947","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=2409, FN=0, Flags=.p....F.C"
"1037","7.096199","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-89 dBm","54 dB","57.7778","QoS Data, SN=2409, FN=0, Flags=.p..R.F.C"
"1049","7.197009","2a:c7:89:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","144.444","QoS Data, SN=2410, FN=0, Flags=.p..R.F.C"
"1052","7.197713","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-89 dBm","55 dB","57.7778","QoS Data, SN=2410, FN=0, Flags=.p..R.F.C"
"1060","7.297018","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2411, FN=0, Flags=.p....F.C"
"1070","7.397672","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-89 dBm","51 dB","144.444","QoS Data, SN=2412, FN=0, Flags=.p....F.C"
"1082","7.502391","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-89 dBm","56 dB","144.444","QoS Data, SN=2413, FN=0, Flags=.p....F.C"
"1096","7.605713","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-89 dBm","52 dB","144.444","QoS Data, SN=2414, FN=0, Flags=.p..R.F.C"
