"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"458","1.476818","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=501, FN=0, Flags=.p....F.C"
"479","1.511623","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1331","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3760, FN=0, Flags=.p....F.C"
"509","1.534826","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3761, FN=0, Flags=.p....F.C"
"523","1.556523","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3762, FN=0, Flags=.p....F.C"
"526","1.561091","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","441","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3764, FN=0, Flags=.p....F.C"
"532","1.567169","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3765, FN=0, Flags=.p....F.C"
"534","1.574722","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1552","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3766, FN=0, Flags=.p....F.C"
"539","1.576847","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","835","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3768, FN=0, Flags=.p....F.C"
"570","1.634448","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3769, FN=0, Flags=.p....F.C"
"585","1.671458","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-33 dBm","-92 dBm","59 dB","144.444","QoS Data, SN=502, FN=0, Flags=.p....F.C"
"628","1.732771","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1331","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3774, FN=0, Flags=.p....F.C"
"636","1.737680","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-92 dBm","59 dB","144.444","QoS Data, SN=3775, FN=0, Flags=.p....F.C"
"677","1.781602","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3779, FN=0, Flags=.p....F.C"
"683","1.790537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1457","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3780, FN=0, Flags=.p....F.C"
"702","1.825832","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3781, FN=0, Flags=.p....F.C"
"724","1.829458","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","844","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3784, FN=0, Flags=.p....F.C"
"732","1.834986","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3785, FN=0, Flags=.p....F.C"
"802","1.943845","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","86.6667","QoS Data, SN=3786, FN=0, Flags=.p....F.C"
"869","2.066022","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3787, FN=0, Flags=.p....F.C"
"921","2.145159","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","86.6667","QoS Data, SN=3788, FN=0, Flags=.p....F.C"
"967","2.246804","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3789, FN=0, Flags=.p....F.C"
"1010","2.355758","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3790, FN=0, Flags=.p....F.C"
"1049","2.452643","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-92 dBm","54 dB","144.444","QoS Data, SN=3791, FN=0, Flags=.p....F.C"
"1113","2.571051","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-92 dBm","55 dB","144.444","QoS Data, SN=3792, FN=0, Flags=.p....F.C"
"1142","2.639409","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3793, FN=0, Flags=.p....F.C"
"1156","2.656603","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=503, FN=0, Flags=.p....F.C"
"1157","2.656806","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3794, FN=0, Flags=.p....F.C"
"1193","2.695091","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3795, FN=0, Flags=.p....F.C"
"1201","2.702285","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","366","-35 dBm","-92 dBm","57 dB","57.7778","QoS Data, SN=3796, FN=0, Flags=.p....F.C"
"1219","2.740086","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3797, FN=0, Flags=.p....F.C"
"1223","2.741283","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","185","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3800, FN=0, Flags=.p....F.C"
"1230","2.747195","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","189","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3802, FN=0, Flags=.p....F.C"
"1240","2.761644","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3803, FN=0, Flags=.p....F.C"
"1243","2.766757","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3804, FN=0, Flags=.p....F.C"
"1286","2.861892","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3805, FN=0, Flags=.p....F.C"
"1310","2.963169","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-92 dBm","60 dB","144.444","QoS Data, SN=3806, FN=0, Flags=.p....F.C"
"1372","3.069232","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-92 dBm","59 dB","144.444","QoS Data, SN=3807, FN=0, Flags=.p....F.C"
"1414","3.172061","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3808, FN=0, Flags=.p....F.C"
"1427","3.274117","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-92 dBm","59 dB","144.444","QoS Data, SN=3809, FN=0, Flags=.p....F.C"
"1434","3.291000","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1037","-33 dBm","-92 dBm","59 dB","144.444","QoS Data, SN=3811, FN=0, Flags=.p....F.C"
"1452","3.376701","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-92 dBm","60 dB","144.444","QoS Data, SN=3812, FN=0, Flags=.p....F.C"
"1490","3.478996","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3813, FN=0, Flags=.p....F.C"
"1513","3.579132","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-92 dBm","56 dB","144.444","QoS Data, SN=3814, FN=0, Flags=.p....F.C"
"1560","3.680387","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3815, FN=0, Flags=.p....F.C"
"1591","3.785851","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3816, FN=0, Flags=.p....F.C"
"1651","3.913783","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-32 dBm","-92 dBm","60 dB","86.6667","QoS Data, SN=3817, FN=0, Flags=.p..R.F.C"
"1680","3.992481","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-33 dBm","-92 dBm","59 dB","86.6667","QoS Data, SN=3818, FN=0, Flags=.p..R.F.C"
"1706","4.089541","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-92 dBm","58 dB","144.444","QoS Data, SN=3819, FN=0, Flags=.p....F.C"
"1752","4.190541","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-92 dBm","57 dB","144.444","QoS Data, SN=3820, FN=0, Flags=.p....F.C"
"1807","4.290940","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3821, FN=0, Flags=.p....F.C"
"1847","4.422541","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3822, FN=0, Flags=.p....F.C"
"1861","4.490271","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","297","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3823, FN=0, Flags=.p....F.C"
"1871","4.496083","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3824, FN=0, Flags=.p....F.C"
"1875","4.506867","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=504, FN=0, Flags=.p....F.C"
"1894","4.545600","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=505, FN=0, Flags=.p....F.C"
"1911","4.596207","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3825, FN=0, Flags=.p....F.C"
"1930","4.660720","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=1810, FN=0, Flags=.p....F.C"
"1946","4.726575","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3826, FN=0, Flags=.p....F.C"
"1962","4.800809","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3827, FN=0, Flags=.p....F.C"
"1978","4.903393","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3828, FN=0, Flags=.p....F.C"
"1983","4.934779","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","164","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3831, FN=0, Flags=.p....F.C"
"1991","4.936038","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","1015","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3836, FN=0, Flags=.p....F.C"
"2001","4.973862","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3837, FN=0, Flags=.p....F.C"
"2019","5.026537","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3838, FN=0, Flags=.p....F.C"
"2040","5.109310","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3839, FN=0, Flags=.p....F.C"
"2050","5.171448","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","205","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3840, FN=0, Flags=.p....F.C"
"2068","5.203691","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3841, FN=0, Flags=.p....F.C"
"2070","5.205203","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3842, FN=0, Flags=.p....F.C"
"2076","5.207319","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3843, FN=0, Flags=.p....F.C"
"2081","5.226489","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=506, FN=0, Flags=.p....F.C"
"2088","5.263977","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=507, FN=0, Flags=.p....F.C"
"2106","5.329517","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3844, FN=0, Flags=.p....F.C"
"2129","5.410752","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3845, FN=0, Flags=.p....F.C"
"2132","5.412063","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","471","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3846, FN=0, Flags=.p....F.C"
"2153","5.513789","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3847, FN=0, Flags=.p....F.C"
"2179","5.652393","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3848, FN=0, Flags=.p....F.C"
"2196","5.719090","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3849, FN=0, Flags=.p....F.C"
"2217","5.820264","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3850, FN=0, Flags=.p....F.C"
"2247","5.930968","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3851, FN=0, Flags=.p....F.C"
"2271","6.025752","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3852, FN=0, Flags=.p....F.C"
"2286","6.125035","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=3853, FN=0, Flags=.p....F.C"
"2304","6.229630","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3854, FN=0, Flags=.p....F.C"
"2315","6.331821","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3855, FN=0, Flags=.p....F.C"
"2322","6.407144","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","142","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3856, FN=0, Flags=.p....F.C"
"2330","6.434207","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3857, FN=0, Flags=.p....F.C"
"2354","6.548097","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3858, FN=0, Flags=.p....F.C"
"2378","6.637750","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3859, FN=0, Flags=.p....F.C"
"2395","6.744376","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3860, FN=0, Flags=.p....F.C"
"2416","6.845854","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3861, FN=0, Flags=.p....F.C"
"2447","6.950959","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3862, FN=0, Flags=.p..R.F.C"
"2486","7.057711","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3863, FN=0, Flags=.p....F.C"
"2524","7.158395","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3864, FN=0, Flags=.p....F.C"
"2563","7.267009","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","86.6667","QoS Data, SN=3865, FN=0, Flags=.p....F.C"
"2612","7.362003","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3866, FN=0, Flags=.p..R.F.C"
"2614","7.362676","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","86.6667","QoS Data, SN=3866, FN=0, Flags=.p..R.F.C"
"2640","7.459426","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3867, FN=0, Flags=.p....F.C"
"2667","7.560837","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3868, FN=0, Flags=.p....F.C"
"2689","7.667433","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3869, FN=0, Flags=.p....F.C"
"2691","7.667665","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3869, FN=0, Flags=.p..R.F.C"
"2714","7.765445","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3870, FN=0, Flags=.p....F.C"
"2734","7.867761","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3871, FN=0, Flags=.p....F.C"
"2746","7.970229","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3872, FN=0, Flags=.p....F.C"
"2764","8.072541","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3873, FN=0, Flags=.p....F.C"
"2776","8.182077","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-34 dBm","-84 dBm","50 dB","144.444","QoS Data, SN=3874, FN=0, Flags=.p....F.C"
"2787","8.275620","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3875, FN=0, Flags=.p....F.C"
"2810","8.379103","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3876, FN=0, Flags=.p....F.C"
"2827","8.474415","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3877, FN=0, Flags=.p....F.C"
"2834","8.518201","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=508, FN=0, Flags=.p....F.C"
"2844","8.554060","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3878, FN=0, Flags=.p....F.C"
"2847","8.558878","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","366","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3879, FN=0, Flags=.p....F.C"
"2866","8.576517","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3880, FN=0, Flags=.p....F.C"
"2871","8.582754","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","234","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3883, FN=0, Flags=.p....F.C"
"2878","8.589245","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","198","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3886, FN=0, Flags=.p....F.C"
"2883","8.617655","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3887, FN=0, Flags=.p....F.C"
"2900","8.678006","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3888, FN=0, Flags=.p....F.C"
"2921","8.781981","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3889, FN=0, Flags=.p....F.C"
"2924","8.788307","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","710","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3890, FN=0, Flags=.p....F.C"
"2956","8.883034","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3891, FN=0, Flags=.p....F.C"
"2974","8.985848","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3892, FN=0, Flags=.p....F.C"
"2996","9.106477","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3893, FN=0, Flags=.p....F.C"
"3011","9.190317","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3894, FN=0, Flags=.p....F.C"
"3069","9.293649","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3895, FN=0, Flags=.p..R.F.C"
"3075","9.301513","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","86.6667","QoS Data, SN=3895, FN=0, Flags=.p..R.F.C"
"3119","9.398002","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=3896, FN=0, Flags=.p....F.C"
"3201","9.529685","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-35 dBm","-84 dBm","49 dB","144.444","QoS Data, SN=3897, FN=0, Flags=.p....F.C"
