"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Data rate","Info"
"3073","4.085634","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","130","QoS Data, SN=880, FN=0, Flags=.p....F.C"
"3130","4.190163","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","130","QoS Data, SN=881, FN=0, Flags=.p....F.C"
"3158","4.297276","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-77 dBm","40 dB","130","QoS Data, SN=882, FN=0, Flags=.p....F.C"
"3160","4.297411","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","130","QoS Data, SN=882, FN=0, Flags=.p..R.F.C"
"3175","4.414609","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","130","QoS Data, SN=883, FN=0, Flags=.p....F.C"
"3202","4.494518","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-77 dBm","41 dB","130","QoS Data, SN=884, FN=0, Flags=.p....F.C"
"3217","4.595885","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","130","QoS Data, SN=885, FN=0, Flags=.p....F.C"
"3242","4.726052","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","130","QoS Data, SN=886, FN=0, Flags=.p....F.C"
"3263","4.800973","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-77 dBm","41 dB","144.444","QoS Data, SN=887, FN=0, Flags=.p....F.C"
"3288","4.900066","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","144.444","QoS Data, SN=888, FN=0, Flags=.p....F.C"
"3305","5.023772","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","144.444","QoS Data, SN=889, FN=0, Flags=.p....F.C"
"3321","5.105836","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-77 dBm","39 dB","144.444","QoS Data, SN=890, FN=0, Flags=.p....F.C"
"3336","5.196356","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","177","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=891, FN=0, Flags=.p....F.C"
"3344","5.232429","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=892, FN=0, Flags=.p....F.C"
"3361","5.312418","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=396, FN=0, Flags=.p....F.C"
"3366","5.328358","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=893, FN=0, Flags=.p....F.C"
"3375","5.370092","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=397, FN=0, Flags=.p....F.C"
"3382","5.414342","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=894, FN=0, Flags=.p....F.C"
"3423","5.623173","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=895, FN=0, Flags=.p....F.C"
"3440","5.724901","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=896, FN=0, Flags=.p....F.C"
"3486","5.829052","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=897, FN=0, Flags=.p....F.C"
"3606","5.925667","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=898, FN=0, Flags=.p....F.C"
"3616","6.029421","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=899, FN=0, Flags=.p....F.C"
"3698","6.133551","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=900, FN=0, Flags=.p....F.C"
"3914","6.230560","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=901, FN=0, Flags=.p....F.C"
"4092","6.334941","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=902, FN=0, Flags=.p....F.C"
"4177","6.438282","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=903, FN=0, Flags=.p....F.C"
"4264","6.520399","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=338, FN=0, Flags=.p....F.C"
"4293","6.549641","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=904, FN=0, Flags=.p....F.C"
"4479","6.703503","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=905, FN=0, Flags=.p....F.C"
"4601","6.742552","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=906, FN=0, Flags=.p....F.C"
"4834","6.842881","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=907, FN=0, Flags=.p....F.C"
"5067","6.943132","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=908, FN=0, Flags=.p....F.C"
"5281","7.046216","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=909, FN=0, Flags=.p....F.C"
"5296","7.147122","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=910, FN=0, Flags=.p....F.C"
"5307","7.184817","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","162","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=398, FN=0, Flags=.p....F.C"
"5317","7.223225","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","366","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=912, FN=0, Flags=.p....F.C"
"5329","7.250504","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=913, FN=0, Flags=.p....F.C"
"5337","7.270231","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=914, FN=0, Flags=.p....F.C"
"5342","7.275334","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=918, FN=0, Flags=.p....F.C"
"5354","7.300013","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=919, FN=0, Flags=.p....F.C"
"5364","7.353488","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=920, FN=0, Flags=.p....F.C"
"5386","7.456879","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=921, FN=0, Flags=.p....F.C"
"5392","7.492019","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","710","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=922, FN=0, Flags=.p....F.C"
"5407","7.557086","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=923, FN=0, Flags=.p....F.C"
"5426","7.660074","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=924, FN=0, Flags=.p....F.C"
"5448","7.762111","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=925, FN=0, Flags=.p....F.C"
"5466","7.865647","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=926, FN=0, Flags=.p....F.C"
"5481","7.968011","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=927, FN=0, Flags=.p....F.C"
"5514","8.070191","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=928, FN=0, Flags=.p....F.C"
"5537","8.171570","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=929, FN=0, Flags=.p....F.C"
"5550","8.276507","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=930, FN=0, Flags=.p....F.C"
"5567","8.378600","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=931, FN=0, Flags=.p....F.C"
"5587","8.479361","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=932, FN=0, Flags=.p....F.C"
"5599","8.580758","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=933, FN=0, Flags=.p....F.C"
"5616","8.683709","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=934, FN=0, Flags=.p....F.C"
"5679","8.785223","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=935, FN=0, Flags=.p....F.C"
"5696","8.886654","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=936, FN=0, Flags=.p....F.C"
"5711","8.990679","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=937, FN=0, Flags=.p....F.C"
"5785","9.133763","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=938, FN=0, Flags=.p....F.C"
"5800","9.198554","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=939, FN=0, Flags=.p....F.C"
"5814","9.293498","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=940, FN=0, Flags=.p....F.C"
"5835","9.400145","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=941, FN=0, Flags=.p....F.C"
"5852","9.502187","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=942, FN=0, Flags=.p....F.C"
"5863","9.591068","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","185","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=944, FN=0, Flags=.p....F.C"
"5870","9.605329","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=945, FN=0, Flags=.p....F.C"
"5885","9.707415","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=946, FN=0, Flags=.p....F.C"
"5912","9.809943","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=947, FN=0, Flags=.p....F.C"
"5925","9.927116","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=948, FN=0, Flags=.p....F.C"
"5941","10.040560","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=949, FN=0, Flags=.p....F.C"
"5954","10.116109","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=950, FN=0, Flags=.p..R.F.C"
"5968","10.233612","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=951, FN=0, Flags=.p....F.C"
"5985","10.322833","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=952, FN=0, Flags=.p....F.C"
"5992","10.373336","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=953, FN=0, Flags=.p....F.C"
"6007","10.427554","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=954, FN=0, Flags=.p....F.C"
"6014","10.463099","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","154","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=955, FN=0, Flags=.p....F.C"
"6025","10.527230","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-84 dBm","44 dB","144.444","QoS Data, SN=956, FN=0, Flags=.p....F.C"
"6031","10.569868","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","185","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=957, FN=0, Flags=.p....F.C"
"6058","10.643854","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-84 dBm","43 dB","43.3333","QoS Data, SN=958, FN=0, Flags=.p..R.F.C"
"6073","10.698526","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","182","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=959, FN=0, Flags=.p..R.F.C"
"6094","10.737986","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-37 dBm","-84 dBm","47 dB","144.444","QoS Data, SN=960, FN=0, Flags=.p....F.C"
"6119","10.861567","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-84 dBm","45 dB","144.444","QoS Data, SN=961, FN=0, Flags=.p....F.C"
"6134","10.943015","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=962, FN=0, Flags=.p....F.C"
"6147","11.044933","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-36 dBm","-84 dBm","48 dB","144.444","QoS Data, SN=963, FN=0, Flags=.p....F.C"
"6167","11.149866","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-84 dBm","46 dB","144.444","QoS Data, SN=964, FN=0, Flags=.p....F.C"
"6185","11.250876","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-86 dBm","48 dB","144.444","QoS Data, SN=965, FN=0, Flags=.p....F.C"
"6198","11.351503","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-86 dBm","47 dB","144.444","QoS Data, SN=966, FN=0, Flags=.p....F.C"
"6214","11.456782","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-86 dBm","47 dB","144.444","QoS Data, SN=967, FN=0, Flags=.p....F.C"
"6244","11.559950","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-86 dBm","48 dB","144.444","QoS Data, SN=968, FN=0, Flags=.p....F.C"
"6260","11.665428","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-86 dBm","47 dB","144.444","QoS Data, SN=969, FN=0, Flags=.p....F.C"
"6275","11.770352","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-86 dBm","48 dB","144.444","QoS Data, SN=970, FN=0, Flags=.p....F.C"
"6296","11.878190","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-38 dBm","-86 dBm","48 dB","144.444","QoS Data, SN=971, FN=0, Flags=.p....F.C"
"6315","11.980603","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-40 dBm","-86 dBm","46 dB","144.444","QoS Data, SN=972, FN=0, Flags=.p....F.C"
"6328","12.082801","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-86 dBm","45 dB","144.444","QoS Data, SN=973, FN=0, Flags=.p....F.C"
"6406","12.185375","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-39 dBm","-86 dBm","47 dB","144.444","QoS Data, SN=974, FN=0, Flags=.p....F.C"
"6424","12.288137","2a:c7:09:5b:d9:64","Apple_08:a2:51","802.11","186","-41 dBm","-86 dBm","45 dB","144.444","QoS Data, SN=975, FN=0, Flags=.p....F.C"
